local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2018-12-31 21:00:00-03:00,0.009000000000000001,0.006,0.014,6.326
2018-12-31 22:00:00-03:00,0.0,0.0,0.0,5.683
2018-12-31 23:00:00-03:00,0.0,0.0,0.0,5.01
2019-01-01 00:00:00-03:00,0.0,0.0,0.0,4.59
2019-01-01 01:00:00-03:00,0.0,0.0,0.0,4.464
2019-01-01 02:00:00-03:00,0.0,0.0,0.0,4.397
2019-01-01 03:00:00-03:00,0.0,0.0,0.0,4.404
2019-01-01 04:00:00-03:00,0.0,0.0,0.0,4.45
2019-01-01 05:00:00-03:00,0.008,0.013000000000000001,0.005,4.509
2019-01-01 06:00:00-03:00,0.14400000000000002,0.109,0.057,4.754
2019-01-01 07:00:00-03:00,0.20800000000000002,0.11900000000000001,0.114,5.208
2019-01-01 08:00:00-03:00,0.392,0.258,0.177,6.013
2019-01-01 09:00:00-03:00,0.395,0.20700000000000002,0.232,6.917
2019-01-01 10:00:00-03:00,0.434,0.20600000000000002,0.28,7.625
2019-01-01 11:00:00-03:00,0.359,0.099,0.301,8.044
2019-01-01 12:00:00-03:00,0.428,0.129,0.352,8.582
2019-01-01 13:00:00-03:00,0.493,0.131,0.428,8.914
2019-01-01 14:00:00-03:00,0.456,0.129,0.386,9.025
2019-01-01 15:00:00-03:00,0.41000000000000003,0.128,0.333,9.123
2019-01-01 16:00:00-03:00,0.375,0.127,0.294,9.137
2019-01-01 17:00:00-03:00,0.356,0.146,0.254,9.01
2019-01-01 18:00:00-03:00,0.26,0.098,0.194,8.653
2019-01-01 19:00:00-03:00,0.176,0.069,0.133,8.216
2019-01-01 20:00:00-03:00,0.098,0.046,0.073,7.687
2019-01-01 21:00:00-03:00,0.024,0.019,0.02,6.867
2019-01-01 22:00:00-03:00,0.0,0.0,0.0,5.975
2019-01-01 23:00:00-03:00,0.0,0.0,0.0,5.562
2019-01-02 00:00:00-03:00,0.0,0.0,0.0,5.187
2019-01-02 01:00:00-03:00,0.0,0.0,0.0,4.859
2019-01-02 02:00:00-03:00,0.0,0.0,0.0,4.603
2019-01-02 03:00:00-03:00,0.0,0.0,0.0,4.49
2019-01-02 04:00:00-03:00,0.0,0.0,0.0,4.327
2019-01-02 05:00:00-03:00,0.004,0.007,0.005,4.299
2019-01-02 06:00:00-03:00,0.07100000000000001,0.043000000000000003,0.047,4.73
2019-01-02 07:00:00-03:00,0.166,0.081,0.107,5.418
2019-01-02 08:00:00-03:00,0.252,0.112,0.168,6.194
2019-01-02 09:00:00-03:00,0.381,0.192,0.231,7.135
2019-01-02 10:00:00-03:00,0.40900000000000003,0.18,0.278,8.022
2019-01-02 11:00:00-03:00,0.488,0.232,0.321,8.791
2019-01-02 12:00:00-03:00,0.517,0.229,0.36,9.268
2019-01-02 13:00:00-03:00,0.61,0.291,0.418,9.836
2019-01-02 14:00:00-03:00,0.66,0.422,0.356,10.391
2019-01-02 15:00:00-03:00,0.631,0.422,0.318,10.661
2019-01-02 16:00:00-03:00,0.461,0.222,0.303,10.608
2019-01-02 17:00:00-03:00,0.316,0.111,0.246,10.404
2019-01-02 18:00:00-03:00,0.176,0.041,0.163,9.876
2019-01-02 19:00:00-03:00,0.061,0.009000000000000001,0.07200000000000001,9.0
2019-01-02 20:00:00-03:00,0.018000000000000002,0.003,0.029,8.021
2019-01-02 21:00:00-03:00,0.001,0.001,0.007,7.154
2019-01-02 22:00:00-03:00,0.0,0.0,0.0,6.542
2019-01-02 23:00:00-03:00,0.0,0.0,0.0,6.142
2019-01-03 00:00:00-03:00,0.0,0.0,0.0,5.87
2019-01-03 01:00:00-03:00,0.0,0.0,0.0,5.813
2019-01-03 02:00:00-03:00,0.0,0.0,0.0,5.957
2019-01-03 03:00:00-03:00,0.0,0.0,0.0,6.257
2019-01-03 04:00:00-03:00,0.0,0.0,0.0,6.75
2019-01-03 05:00:00-03:00,0.0,0.001,0.002,7.373
2019-01-03 06:00:00-03:00,0.02,0.007,0.027,7.926
2019-01-03 07:00:00-03:00,0.07200000000000001,0.016,0.075,8.204
2019-01-03 08:00:00-03:00,0.161,0.04,0.146,8.571
2019-01-03 09:00:00-03:00,0.248,0.067,0.213,9.128
2019-01-03 10:00:00-03:00,0.215,0.03,0.214,9.444
2019-01-03 11:00:00-03:00,0.274,0.042,0.267,9.914
2019-01-03 12:00:00-03:00,0.317,0.047,0.311,10.547
2019-01-03 13:00:00-03:00,0.51,0.137,0.45,11.385
2019-01-03 14:00:00-03:00,0.378,0.062,0.367,11.629
2019-01-03 15:00:00-03:00,0.261,0.031,0.266,11.494
2019-01-03 16:00:00-03:00,0.234,0.031,0.23600000000000002,11.256
2019-01-03 17:00:00-03:00,0.258,0.06,0.234,11.126
2019-01-03 18:00:00-03:00,0.231,0.07,0.193,10.85
2019-01-03 19:00:00-03:00,0.088,0.015,0.095,10.252
2019-01-03 20:00:00-03:00,0.036000000000000004,0.008,0.045,9.752
2019-01-03 21:00:00-03:00,0.004,0.003,0.009000000000000001,9.34
2019-01-03 22:00:00-03:00,0.0,0.0,0.0,9.1
2019-01-03 23:00:00-03:00,0.0,0.0,0.0,9.032
2019-01-04 00:00:00-03:00,0.0,0.0,0.0,9.054
2019-01-04 01:00:00-03:00,0.0,0.0,0.0,8.986
2019-01-04 02:00:00-03:00,0.0,0.0,0.0,8.78
2019-01-04 03:00:00-03:00,0.0,0.0,0.0,8.547
2019-01-04 04:00:00-03:00,0.0,0.0,0.0,8.333
2019-01-04 05:00:00-03:00,0.0,0.002,0.002,8.121
2019-01-04 06:00:00-03:00,0.019,0.008,0.025,8.108
2019-01-04 07:00:00-03:00,0.125,0.052000000000000005,0.096,8.222
2019-01-04 08:00:00-03:00,0.53,0.441,0.161,8.385
2019-01-04 09:00:00-03:00,0.5650000000000001,0.434,0.213,8.566
2019-01-04 10:00:00-03:00,0.515,0.314,0.272,8.977
2019-01-04 11:00:00-03:00,0.643,0.461,0.29,9.598
2019-01-04 12:00:00-03:00,0.639,0.418,0.33,9.937
2019-01-04 13:00:00-03:00,0.712,0.5,0.34700000000000003,10.116
2019-01-04 14:00:00-03:00,0.777,0.66,0.281,10.272
2019-01-04 15:00:00-03:00,0.6910000000000001,0.524,0.294,10.082
2019-01-04 16:00:00-03:00,0.546,0.333,0.292,9.496
2019-01-04 17:00:00-03:00,0.358,0.149,0.251,8.631
2019-01-04 18:00:00-03:00,0.126,0.019,0.129,7.417
2019-01-04 19:00:00-03:00,0.049,0.006,0.061,6.355
2019-01-04 20:00:00-03:00,0.02,0.004,0.03,5.741
2019-01-04 21:00:00-03:00,0.004,0.003,0.01,5.523
2019-01-04 22:00:00-03:00,0.0,0.0,0.0,5.371
2019-01-04 23:00:00-03:00,0.0,0.0,0.0,5.174
2019-01-05 00:00:00-03:00,0.0,0.0,0.0,5.013
2019-01-05 01:00:00-03:00,0.0,0.0,0.0,4.8870000000000005
2019-01-05 02:00:00-03:00,0.0,0.0,0.0,4.841
2019-01-05 03:00:00-03:00,0.0,0.0,0.0,4.8629999999999995
2019-01-05 04:00:00-03:00,0.0,0.0,0.0,4.823
2019-01-05 05:00:00-03:00,0.006,0.011,0.005,4.84
2019-01-05 06:00:00-03:00,0.068,0.039,0.048,5.605
2019-01-05 07:00:00-03:00,0.084,0.021,0.083,6.674
2019-01-05 08:00:00-03:00,0.129,0.024,0.128,7.714
2019-01-05 09:00:00-03:00,0.135,0.015,0.14400000000000002,8.456
2019-01-05 10:00:00-03:00,0.131,0.009000000000000001,0.146,8.771
2019-01-05 11:00:00-03:00,0.14200000000000002,0.008,0.159,8.804
2019-01-05 12:00:00-03:00,0.139,0.006,0.157,8.469
2019-01-05 13:00:00-03:00,0.218,0.009000000000000001,0.23700000000000002,8.432
2019-01-05 14:00:00-03:00,0.20500000000000002,0.01,0.223,8.756
2019-01-05 15:00:00-03:00,0.196,0.013000000000000001,0.211,9.403
2019-01-05 16:00:00-03:00,0.23700000000000002,0.031,0.23900000000000002,10.211
2019-01-05 17:00:00-03:00,0.191,0.026000000000000002,0.194,10.427
2019-01-05 18:00:00-03:00,0.179,0.037,0.171,10.332
2019-01-05 19:00:00-03:00,0.132,0.035,0.122,9.989
2019-01-05 20:00:00-03:00,0.038,0.008,0.047,9.154
2019-01-05 21:00:00-03:00,0.003,0.002,0.008,8.276
2019-01-05 22:00:00-03:00,0.0,0.0,0.0,7.704
2019-01-05 23:00:00-03:00,0.0,0.0,0.0,7.242
2019-01-06 00:00:00-03:00,0.0,0.0,0.0,6.886
2019-01-06 01:00:00-03:00,0.0,0.0,0.0,6.64
2019-01-06 02:00:00-03:00,0.0,0.0,0.0,6.5120000000000005
2019-01-06 03:00:00-03:00,0.0,0.0,0.0,6.413
2019-01-06 04:00:00-03:00,0.0,0.0,0.0,6.357
2019-01-06 05:00:00-03:00,0.0,0.002,0.003,6.313
2019-01-06 06:00:00-03:00,0.026000000000000002,0.011,0.03,6.21
2019-01-06 07:00:00-03:00,0.096,0.031,0.08600000000000001,6.021
2019-01-06 08:00:00-03:00,0.241,0.101,0.167,6.339
2019-01-06 09:00:00-03:00,0.343,0.151,0.23,6.996
2019-01-06 10:00:00-03:00,0.378,0.145,0.277,7.661
2019-01-06 11:00:00-03:00,0.388,0.121,0.312,7.983
2019-01-06 12:00:00-03:00,0.398,0.10200000000000001,0.343,7.933
2019-01-06 13:00:00-03:00,0.436,0.082,0.406,7.9
2019-01-06 14:00:00-03:00,0.421,0.094,0.377,7.991
2019-01-06 15:00:00-03:00,0.404,0.11900000000000001,0.334,8.107
2019-01-06 16:00:00-03:00,0.39,0.137,0.299,8.134
2019-01-06 17:00:00-03:00,0.315,0.10400000000000001,0.247,7.981
2019-01-06 18:00:00-03:00,0.249,0.08700000000000001,0.192,7.797
2019-01-06 19:00:00-03:00,0.193,0.082,0.137,7.5120000000000005
2019-01-06 20:00:00-03:00,0.073,0.028,0.065,6.966
2019-01-06 21:00:00-03:00,0.011,0.008,0.014,6.154
2019-01-06 22:00:00-03:00,0.0,0.0,0.0,5.487
2019-01-06 23:00:00-03:00,0.0,0.0,0.0,5.193
2019-01-07 00:00:00-03:00,0.0,0.0,0.0,4.968
2019-01-07 01:00:00-03:00,0.0,0.0,0.0,4.751
2019-01-07 02:00:00-03:00,0.0,0.0,0.0,4.539
2019-01-07 03:00:00-03:00,0.0,0.0,0.0,4.348
2019-01-07 04:00:00-03:00,0.0,0.0,0.0,4.241
2019-01-07 05:00:00-03:00,0.001,0.003,0.003,4.173
2019-01-07 06:00:00-03:00,0.05,0.027,0.04,4.858
2019-01-07 07:00:00-03:00,0.096,0.031,0.08600000000000001,5.516
2019-01-07 08:00:00-03:00,0.133,0.029,0.127,5.789
2019-01-07 09:00:00-03:00,0.124,0.014,0.132,5.609
2019-01-07 10:00:00-03:00,0.156,0.015,0.164,5.48
2019-01-07 11:00:00-03:00,0.212,0.022,0.215,5.966
2019-01-07 12:00:00-03:00,0.302,0.044,0.292,7.061
2019-01-07 13:00:00-03:00,0.531,0.171,0.434,8.67
2019-01-07 14:00:00-03:00,0.446,0.117,0.388,9.711
2019-01-07 15:00:00-03:00,0.374,0.097,0.325,10.173
2019-01-07 16:00:00-03:00,0.34600000000000003,0.10200000000000001,0.289,10.452
2019-01-07 17:00:00-03:00,0.304,0.098,0.245,10.57
2019-01-07 18:00:00-03:00,0.274,0.112,0.199,10.516
2019-01-07 19:00:00-03:00,0.219,0.107,0.14200000000000002,10.21
2019-01-07 20:00:00-03:00,0.113,0.06,0.077,9.554
2019-01-07 21:00:00-03:00,0.029,0.027,0.018000000000000002,8.107
2019-01-07 22:00:00-03:00,0.0,0.0,0.0,7.16
2019-01-07 23:00:00-03:00,0.0,0.0,0.0,6.75
2019-01-08 00:00:00-03:00,0.0,0.0,0.0,6.4
2019-01-08 01:00:00-03:00,0.0,0.0,0.0,5.965
2019-01-08 02:00:00-03:00,0.0,0.0,0.0,5.524
2019-01-08 03:00:00-03:00,0.0,0.0,0.0,5.22
2019-01-08 04:00:00-03:00,0.0,0.0,0.0,5.112
2019-01-08 05:00:00-03:00,0.009000000000000001,0.015,0.004,4.905
2019-01-08 06:00:00-03:00,0.17400000000000002,0.148,0.05,5.517
2019-01-08 07:00:00-03:00,0.391,0.328,0.105,6.101
2019-01-08 08:00:00-03:00,0.598,0.541,0.14100000000000001,6.7
2019-01-08 09:00:00-03:00,0.7020000000000001,0.65,0.17200000000000001,7.559
2019-01-08 10:00:00-03:00,0.752,0.6950000000000001,0.201,8.549
2019-01-08 11:00:00-03:00,0.78,0.715,0.226,9.41
2019-01-08 12:00:00-03:00,0.787,0.711,0.244,10.058
2019-01-08 13:00:00-03:00,0.756,0.642,0.271,10.522
2019-01-08 14:00:00-03:00,0.63,0.40700000000000003,0.331,10.639
2019-01-08 15:00:00-03:00,0.524,0.29,0.312,10.624
2019-01-08 16:00:00-03:00,0.464,0.25,0.279,10.696
2019-01-08 17:00:00-03:00,0.41400000000000003,0.232,0.23800000000000002,10.772
2019-01-08 18:00:00-03:00,0.328,0.182,0.188,10.742
2019-01-08 19:00:00-03:00,0.267,0.168,0.134,10.633
2019-01-08 20:00:00-03:00,0.166,0.117,0.076,10.263
2019-01-08 21:00:00-03:00,0.051000000000000004,0.049,0.021,9.175
2019-01-08 22:00:00-03:00,0.0,0.0,0.0,8.252
2019-01-08 23:00:00-03:00,0.0,0.0,0.0,7.737
2019-01-09 00:00:00-03:00,0.0,0.0,0.0,7.104
