local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2022-12-31 21:00:00-03:00,0.057,0.053,0.024,9.158
2022-12-31 22:00:00-03:00,0.0,0.0,0.0,7.723
2022-12-31 23:00:00-03:00,0.0,0.0,0.0,6.931
2023-01-01 00:00:00-03:00,0.0,0.0,0.0,6.621
2023-01-01 01:00:00-03:00,0.0,0.0,0.0,6.459
2023-01-01 02:00:00-03:00,0.0,0.0,0.0,6.241
2023-01-01 03:00:00-03:00,0.0,0.0,0.0,6.089
2023-01-01 04:00:00-03:00,0.0,0.0,0.0,6.158
2023-01-01 05:00:00-03:00,0.001,0.004,0.004,6.348
2023-01-01 06:00:00-03:00,0.045,0.022,0.041,6.76
2023-01-01 07:00:00-03:00,0.215,0.123,0.11900000000000001,7.51
2023-01-01 08:00:00-03:00,0.353,0.211,0.184,8.547
2023-01-01 09:00:00-03:00,0.274,0.08700000000000001,0.221,9.208
2023-01-01 10:00:00-03:00,0.273,0.059000000000000004,0.249,9.541
2023-01-01 11:00:00-03:00,0.17,0.012,0.184,8.999
2023-01-01 12:00:00-03:00,0.191,0.012,0.20600000000000002,8.806000000000001
2023-01-01 13:00:00-03:00,0.23900000000000002,0.012,0.258,9.259
2023-01-01 14:00:00-03:00,0.24,0.016,0.256,9.957
2023-01-01 15:00:00-03:00,0.2,0.016,0.214,10.217
2023-01-01 16:00:00-03:00,0.28,0.053,0.263,10.789
2023-01-01 17:00:00-03:00,0.334,0.122,0.257,11.188
2023-01-01 18:00:00-03:00,0.321,0.155,0.20800000000000002,11.092
2023-01-01 19:00:00-03:00,0.243,0.129,0.147,10.657
2023-01-01 20:00:00-03:00,0.083,0.036000000000000004,0.069,9.827
2023-01-01 21:00:00-03:00,0.023,0.021,0.017,8.972
2023-01-01 22:00:00-03:00,0.0,0.0,0.0,8.358
2023-01-01 23:00:00-03:00,0.0,0.0,0.0,7.651
2023-01-02 00:00:00-03:00,0.0,0.0,0.0,7.02
2023-01-02 01:00:00-03:00,0.0,0.0,0.0,6.678
2023-01-02 02:00:00-03:00,0.0,0.0,0.0,6.4030000000000005
2023-01-02 03:00:00-03:00,0.0,0.0,0.0,6.179
2023-01-02 04:00:00-03:00,0.0,0.0,0.0,5.965
