local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2016-12-31 21:00:00-03:00,0.012,0.012,0.013000000000000001,10.953
2016-12-31 22:00:00-03:00,0.0,0.0,0.0,10.026
2016-12-31 23:00:00-03:00,0.0,0.0,0.0,9.29
2017-01-01 00:00:00-03:00,0.0,0.0,0.0,8.58
2017-01-01 01:00:00-03:00,0.0,0.0,0.0,7.797
2017-01-01 02:00:00-03:00,0.0,0.0,0.0,7.151
2017-01-01 03:00:00-03:00,0.0,0.0,0.0,6.776
2017-01-01 04:00:00-03:00,0.0,0.0,0.0,6.74
2017-01-01 05:00:00-03:00,0.006,0.01,0.005,6.752
2017-01-01 06:00:00-03:00,0.092,0.061,0.052000000000000005,7.57
2017-01-01 07:00:00-03:00,0.277,0.19,0.121,8.878
2017-01-01 08:00:00-03:00,0.34,0.202,0.182,10.349
2017-01-01 09:00:00-03:00,0.361,0.17300000000000001,0.23700000000000002,11.949
2017-01-01 10:00:00-03:00,0.514,0.315,0.28500000000000003,13.776
2017-01-01 11:00:00-03:00,0.599,0.4,0.315,15.398
2017-01-01 12:00:00-03:00,0.591,0.34500000000000003,0.364,16.481
2017-01-01 13:00:00-03:00,0.501,0.14200000000000002,0.449,16.511
2017-01-01 14:00:00-03:00,0.304,0.035,0.316,15.733
2017-01-01 15:00:00-03:00,0.214,0.02,0.23,15.136
2017-01-01 16:00:00-03:00,0.217,0.029,0.224,15.057
2017-01-01 17:00:00-03:00,0.168,0.023,0.176,14.691
2017-01-01 18:00:00-03:00,0.105,0.014,0.117,14.084
2017-01-01 19:00:00-03:00,0.096,0.022,0.098,13.744
2017-01-01 20:00:00-03:00,0.057,0.021,0.056,13.0
2017-01-01 21:00:00-03:00,0.016,0.016,0.013000000000000001,11.087
2017-01-01 22:00:00-03:00,0.0,0.0,0.0,9.956
2017-01-01 23:00:00-03:00,0.0,0.0,0.0,9.313
2017-01-02 00:00:00-03:00,0.0,0.0,0.0,8.874
2017-01-02 01:00:00-03:00,0.0,0.0,0.0,9.03
2017-01-02 02:00:00-03:00,0.0,0.0,0.0,9.254
2017-01-02 03:00:00-03:00,0.0,0.0,0.0,8.558
2017-01-02 04:00:00-03:00,0.0,0.0,0.0,7.803
2017-01-02 05:00:00-03:00,0.005,0.01,0.004,7.014
2017-01-02 06:00:00-03:00,0.17500000000000002,0.14300000000000002,0.057,7.569
2017-01-02 07:00:00-03:00,0.361,0.28800000000000003,0.116,9.07
2017-01-02 08:00:00-03:00,0.544,0.467,0.16,10.773
2017-01-02 09:00:00-03:00,0.5,0.352,0.225,11.829
2017-01-02 10:00:00-03:00,0.47300000000000003,0.264,0.28,12.551
2017-01-02 11:00:00-03:00,0.496,0.251,0.324,13.253
2017-01-02 12:00:00-03:00,0.517,0.23600000000000002,0.367,13.871
2017-01-02 13:00:00-03:00,0.538,0.195,0.437,14.307
2017-01-02 14:00:00-03:00,0.47100000000000003,0.154,0.393,14.47
2017-01-02 15:00:00-03:00,0.379,0.109,0.327,14.243
2017-01-02 16:00:00-03:00,0.335,0.101,0.28300000000000003,13.83
2017-01-02 17:00:00-03:00,0.322,0.124,0.244,13.355
2017-01-02 18:00:00-03:00,0.228,0.081,0.181,12.509
2017-01-02 19:00:00-03:00,0.152,0.059000000000000004,0.121,11.586
2017-01-02 20:00:00-03:00,0.07200000000000001,0.033,0.06,10.538
2017-01-02 21:00:00-03:00,0.01,0.01,0.012,9.296
2017-01-02 22:00:00-03:00,0.0,0.0,0.0,8.172
2017-01-02 23:00:00-03:00,0.0,0.0,0.0,7.326
2017-01-03 00:00:00-03:00,0.0,0.0,0.0,6.803
2017-01-03 01:00:00-03:00,0.0,0.0,0.0,6.562
2017-01-03 02:00:00-03:00,0.0,0.0,0.0,6.259
2017-01-03 03:00:00-03:00,0.0,0.0,0.0,5.735
2017-01-03 04:00:00-03:00,0.0,0.0,0.0,5.096
2017-01-03 05:00:00-03:00,0.01,0.015,0.005,4.736
2017-01-03 06:00:00-03:00,0.095,0.063,0.052000000000000005,5.408
2017-01-03 07:00:00-03:00,0.183,0.095,0.114,6.661
2017-01-03 08:00:00-03:00,0.193,0.062,0.158,7.877
2017-01-03 09:00:00-03:00,0.377,0.184,0.24,9.538
2017-01-03 10:00:00-03:00,0.586,0.40800000000000003,0.276,11.458
2017-01-03 11:00:00-03:00,0.5710000000000001,0.34,0.328,12.507
2017-01-03 12:00:00-03:00,0.405,0.099,0.363,12.159
2017-01-03 13:00:00-03:00,0.333,0.031,0.34700000000000003,11.237
2017-01-03 14:00:00-03:00,0.297,0.03,0.306,11.069
2017-01-03 15:00:00-03:00,0.26,0.031,0.264,11.06
2017-01-03 16:00:00-03:00,0.20500000000000002,0.023,0.212,10.536
2017-01-03 17:00:00-03:00,0.163,0.02,0.17,10.183
2017-01-03 18:00:00-03:00,0.135,0.022,0.138,9.961
2017-01-03 19:00:00-03:00,0.081,0.015,0.08700000000000001,9.315
2017-01-03 20:00:00-03:00,0.041,0.012,0.046,8.357
2017-01-03 21:00:00-03:00,0.018000000000000002,0.018000000000000002,0.014,7.225
2017-01-03 22:00:00-03:00,0.0,0.0,0.0,6.038
2017-01-03 23:00:00-03:00,0.0,0.0,0.0,5.325
2017-01-04 00:00:00-03:00,0.0,0.0,0.0,4.72
2017-01-04 01:00:00-03:00,0.0,0.0,0.0,4.123
2017-01-04 02:00:00-03:00,0.0,0.0,0.0,3.731
2017-01-04 03:00:00-03:00,0.0,0.0,0.0,3.391
2017-01-04 04:00:00-03:00,0.0,0.0,0.0,2.9859999999999998
2017-01-04 05:00:00-03:00,0.004,0.009000000000000001,0.004,2.615
2017-01-04 06:00:00-03:00,0.08700000000000001,0.058,0.048,3.028
2017-01-04 07:00:00-03:00,0.309,0.223,0.116,4.123
2017-01-04 08:00:00-03:00,0.445,0.322,0.17200000000000001,5.424
2017-01-04 09:00:00-03:00,0.455,0.279,0.229,6.503
2017-01-04 10:00:00-03:00,0.464,0.241,0.279,7.622
2017-01-04 11:00:00-03:00,0.508,0.255,0.322,8.846
2017-01-04 12:00:00-03:00,0.516,0.225,0.365,9.64
2017-01-04 13:00:00-03:00,0.517,0.157,0.433,9.531
2017-01-04 14:00:00-03:00,0.343,0.051000000000000004,0.333,8.877
2017-01-04 15:00:00-03:00,0.466,0.188,0.34,9.785
2017-01-04 16:00:00-03:00,0.44,0.201,0.298,9.95
2017-01-04 17:00:00-03:00,0.327,0.124,0.243,9.486
2017-01-04 18:00:00-03:00,0.342,0.187,0.197,9.445
2017-01-04 19:00:00-03:00,0.27,0.166,0.138,9.136
2017-01-04 20:00:00-03:00,0.138,0.089,0.073,8.485
2017-01-04 21:00:00-03:00,0.029,0.029,0.016,7.367
2017-01-04 22:00:00-03:00,0.0,0.0,0.0,6.149
2017-01-04 23:00:00-03:00,0.0,0.0,0.0,5.733
2017-01-05 00:00:00-03:00,0.0,0.0,0.0,5.187
2017-01-05 01:00:00-03:00,0.0,0.0,0.0,4.427
2017-01-05 02:00:00-03:00,0.0,0.0,0.0,3.886
2017-01-05 03:00:00-03:00,0.0,0.0,0.0,3.668
2017-01-05 04:00:00-03:00,0.0,0.0,0.0,3.504
2017-01-05 05:00:00-03:00,0.005,0.009000000000000001,0.004,3.348
2017-01-05 06:00:00-03:00,0.139,0.105,0.054,3.758
2017-01-05 07:00:00-03:00,0.319,0.233,0.11900000000000001,5.261
2017-01-05 08:00:00-03:00,0.374,0.23600000000000002,0.179,6.967
2017-01-05 09:00:00-03:00,0.437,0.256,0.23500000000000001,8.282
2017-01-05 10:00:00-03:00,0.458,0.232,0.28600000000000003,9.587
2017-01-05 11:00:00-03:00,0.657,0.481,0.297,11.349
2017-01-05 12:00:00-03:00,0.755,0.637,0.28800000000000003,13.167
