local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2022-12-31 21:00:00-03:00,0.054,0.048,0.025,8.239
2022-12-31 22:00:00-03:00,0.0,0.0,0.0,7.033
2022-12-31 23:00:00-03:00,0.0,0.0,0.0,6.493
2023-01-01 00:00:00-03:00,0.0,0.0,0.0,6.2780000000000005
2023-01-01 01:00:00-03:00,0.0,0.0,0.0,6.118
2023-01-01 02:00:00-03:00,0.0,0.0,0.0,5.946
2023-01-01 03:00:00-03:00,0.0,0.0,0.0,5.86
2023-01-01 04:00:00-03:00,0.0,0.0,0.0,5.936
2023-01-01 05:00:00-03:00,0.0,0.003,0.003,6.073
2023-01-01 06:00:00-03:00,0.038,0.017,0.037,6.41
2023-01-01 07:00:00-03:00,0.136,0.055,0.10300000000000001,7.018
2023-01-01 08:00:00-03:00,0.275,0.129,0.178,7.941
2023-01-01 09:00:00-03:00,0.256,0.073,0.215,8.585
2023-01-01 10:00:00-03:00,0.223,0.033,0.219,8.704
2023-01-01 11:00:00-03:00,0.155,0.01,0.17,8.254
2023-01-01 12:00:00-03:00,0.193,0.012,0.209,8.368
2023-01-01 13:00:00-03:00,0.241,0.012,0.259,8.854
2023-01-01 14:00:00-03:00,0.245,0.016,0.261,9.359
2023-01-01 15:00:00-03:00,0.218,0.018000000000000002,0.23,9.632
2023-01-01 16:00:00-03:00,0.377,0.11800000000000001,0.307,10.4
2023-01-01 17:00:00-03:00,0.34800000000000003,0.13,0.263,10.559
2023-01-01 18:00:00-03:00,0.265,0.097,0.202,10.295
2023-01-01 19:00:00-03:00,0.195,0.082,0.14200000000000002,9.869
2023-01-01 20:00:00-03:00,0.10200000000000001,0.049,0.076,9.206
2023-01-01 21:00:00-03:00,0.02,0.017,0.017,8.408
2023-01-01 22:00:00-03:00,0.0,0.0,0.0,7.686
2023-01-01 23:00:00-03:00,0.0,0.0,0.0,6.993
2023-01-02 00:00:00-03:00,0.0,0.0,0.0,6.558
2023-01-02 01:00:00-03:00,0.0,0.0,0.0,6.268
2023-01-02 02:00:00-03:00,0.0,0.0,0.0,5.996
2023-01-02 03:00:00-03:00,0.0,0.0,0.0,5.767
2023-01-02 04:00:00-03:00,0.0,0.0,0.0,5.578
2023-01-02 05:00:00-03:00,0.004,0.008,0.004,5.424
2023-01-02 06:00:00-03:00,0.093,0.066,0.048,5.616
2023-01-02 07:00:00-03:00,0.28700000000000003,0.20600000000000002,0.112,6.258
2023-01-02 08:00:00-03:00,0.453,0.342,0.164,7.165
2023-01-02 09:00:00-03:00,0.511,0.365,0.214,8.368
2023-01-02 10:00:00-03:00,0.53,0.343,0.262,9.304
2023-01-02 11:00:00-03:00,0.5760000000000001,0.367,0.298,9.927
2023-01-02 12:00:00-03:00,0.651,0.451,0.316,10.67
2023-01-02 13:00:00-03:00,0.665,0.422,0.364,10.962
2023-01-02 14:00:00-03:00,0.687,0.497,0.322,11.269
2023-01-02 15:00:00-03:00,0.6990000000000001,0.558,0.278,11.451
2023-01-02 16:00:00-03:00,0.662,0.531,0.254,11.363
2023-01-02 17:00:00-03:00,0.67,0.588,0.20600000000000002,11.028
2023-01-02 18:00:00-03:00,0.541,0.44,0.181,10.055
2023-01-02 19:00:00-03:00,0.23800000000000002,0.131,0.138,8.747
2023-01-02 20:00:00-03:00,0.074,0.032,0.062,7.455
2023-01-02 21:00:00-03:00,0.013000000000000001,0.011,0.014,6.392
2023-01-02 22:00:00-03:00,0.0,0.0,0.0,5.907
2023-01-02 23:00:00-03:00,0.0,0.0,0.0,5.971
2023-01-03 00:00:00-03:00,0.0,0.0,0.0,6.333
2023-01-03 01:00:00-03:00,0.0,0.0,0.0,6.932
2023-01-03 02:00:00-03:00,0.0,0.0,0.0,6.973
2023-01-03 03:00:00-03:00,0.0,0.0,0.0,5.899
2023-01-03 04:00:00-03:00,0.0,0.0,0.0,4.876
2023-01-03 05:00:00-03:00,0.005,0.01,0.004,4.279
2023-01-03 06:00:00-03:00,0.129,0.099,0.051000000000000004,4.286
2023-01-03 07:00:00-03:00,0.325,0.247,0.111,5.158
2023-01-03 08:00:00-03:00,0.47400000000000003,0.368,0.161,6.414
2023-01-03 09:00:00-03:00,0.5680000000000001,0.443,0.20500000000000002,7.753
2023-01-03 10:00:00-03:00,0.614,0.466,0.245,9.074
2023-01-03 11:00:00-03:00,0.667,0.514,0.272,10.272
2023-01-03 12:00:00-03:00,0.749,0.636,0.27,11.088
2023-01-03 13:00:00-03:00,0.758,0.638,0.28200000000000003,11.511
2023-01-03 14:00:00-03:00,0.788,0.714,0.253,11.852
2023-01-03 15:00:00-03:00,0.736,0.629,0.261,11.725
2023-01-03 16:00:00-03:00,0.781,0.743,0.213,11.636
2023-01-03 17:00:00-03:00,0.629,0.524,0.216,11.161
2023-01-03 18:00:00-03:00,0.21,0.067,0.17300000000000001,9.89
2023-01-03 19:00:00-03:00,0.084,0.018000000000000002,0.08700000000000001,8.747
2023-01-03 20:00:00-03:00,0.06,0.023,0.056,7.96
2023-01-03 21:00:00-03:00,0.003,0.003,0.009000000000000001,7.277
2023-01-03 22:00:00-03:00,0.0,0.0,0.0,7.505
2023-01-03 23:00:00-03:00,0.0,0.0,0.0,8.428
2023-01-04 00:00:00-03:00,0.0,0.0,0.0,9.365
2023-01-04 01:00:00-03:00,0.0,0.0,0.0,9.776
2023-01-04 02:00:00-03:00,0.0,0.0,0.0,9.934
2023-01-04 03:00:00-03:00,0.0,0.0,0.0,9.967
2023-01-04 04:00:00-03:00,0.0,0.0,0.0,9.841
2023-01-04 05:00:00-03:00,0.0,0.002,0.003,9.465
2023-01-04 06:00:00-03:00,0.021,0.009000000000000001,0.026000000000000002,9.154
2023-01-04 07:00:00-03:00,0.069,0.018000000000000002,0.07100000000000001,8.979
2023-01-04 08:00:00-03:00,0.448,0.336,0.17,9.447
2023-01-04 09:00:00-03:00,0.656,0.5760000000000001,0.195,10.094
2023-01-04 10:00:00-03:00,0.767,0.718,0.212,10.998
2023-01-04 11:00:00-03:00,0.81,0.769,0.231,11.955
2023-01-04 12:00:00-03:00,0.833,0.801,0.24,12.779
2023-01-04 13:00:00-03:00,0.811,0.764,0.248,13.401
2023-01-04 14:00:00-03:00,0.6890000000000001,0.496,0.336,13.548
