local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-12-31 21:00:00-03:00,0.001,0.002,0.006,12.448
2020-12-31 22:00:00-03:00,0.0,0.0,0.0,11.775
2020-12-31 23:00:00-03:00,0.0,0.0,0.0,11.326
2021-01-01 00:00:00-03:00,0.0,0.0,0.0,11.071
2021-01-01 01:00:00-03:00,0.0,0.0,0.0,10.83
2021-01-01 02:00:00-03:00,0.0,0.0,0.0,10.572
2021-01-01 03:00:00-03:00,0.0,0.0,0.0,10.462
2021-01-01 04:00:00-03:00,0.0,0.0,0.0,10.361
2021-01-01 05:00:00-03:00,0.006,0.01,0.005,10.261
2021-01-01 06:00:00-03:00,0.044,0.022,0.041,10.928
2021-01-01 07:00:00-03:00,0.052000000000000005,0.01,0.062,11.675
2021-01-01 08:00:00-03:00,0.07100000000000001,0.008,0.085,12.139
2021-01-01 09:00:00-03:00,0.097,0.008,0.113,12.575
2021-01-01 10:00:00-03:00,0.158,0.015,0.17200000000000001,13.425
2021-01-01 11:00:00-03:00,0.166,0.012,0.185,14.154
2021-01-01 12:00:00-03:00,0.194,0.013000000000000001,0.216,15.115
2021-01-01 13:00:00-03:00,0.27,0.017,0.297,16.287
2021-01-01 14:00:00-03:00,0.317,0.039,0.331,17.457
2021-01-01 15:00:00-03:00,0.30000000000000004,0.05,0.301,18.05
2021-01-01 16:00:00-03:00,0.331,0.092,0.295,18.292
2021-01-01 17:00:00-03:00,0.421,0.228,0.269,18.426
2021-01-01 18:00:00-03:00,0.433,0.301,0.21,18.066
2021-01-01 19:00:00-03:00,0.32,0.22,0.152,17.01
2021-01-01 20:00:00-03:00,0.126,0.073,0.081,15.576
2021-01-01 21:00:00-03:00,0.041,0.041,0.019,14.226
2021-01-01 22:00:00-03:00,0.0,0.0,0.0,12.945
2021-01-01 23:00:00-03:00,0.0,0.0,0.0,12.037
2021-01-02 00:00:00-03:00,0.0,0.0,0.0,11.222
2021-01-02 01:00:00-03:00,0.0,0.0,0.0,10.4
2021-01-02 02:00:00-03:00,0.0,0.0,0.0,9.724
2021-01-02 03:00:00-03:00,0.0,0.0,0.0,9.205
2021-01-02 04:00:00-03:00,0.0,0.0,0.0,8.88
2021-01-02 05:00:00-03:00,0.018000000000000002,0.027,0.005,8.605
2021-01-02 06:00:00-03:00,0.20500000000000002,0.18,0.053,8.78
2021-01-02 07:00:00-03:00,0.439,0.394,0.10200000000000001,9.536
2021-01-02 08:00:00-03:00,0.687,0.6920000000000001,0.123,10.627
2021-01-02 09:00:00-03:00,0.755,0.766,0.152,11.795
