local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2017-12-31 21:00:00-03:00,0.027,0.025,0.018000000000000002,8.464
2017-12-31 22:00:00-03:00,0.0,0.0,0.0,7.325
2017-12-31 23:00:00-03:00,0.0,0.0,0.0,6.571
2018-01-01 00:00:00-03:00,0.0,0.0,0.0,5.976
2018-01-01 01:00:00-03:00,0.0,0.0,0.0,5.556
2018-01-01 02:00:00-03:00,0.0,0.0,0.0,5.1370000000000005
2018-01-01 03:00:00-03:00,0.0,0.0,0.0,4.8100000000000005
2018-01-01 04:00:00-03:00,0.0,0.0,0.0,4.577
2018-01-01 05:00:00-03:00,0.013000000000000001,0.018000000000000002,0.006,4.219
2018-01-01 06:00:00-03:00,0.137,0.101,0.058,5.059
2018-01-01 07:00:00-03:00,0.292,0.203,0.121,6.474
2018-01-01 08:00:00-03:00,0.362,0.224,0.179,7.95
2018-01-01 09:00:00-03:00,0.445,0.27,0.233,9.303
2018-01-01 10:00:00-03:00,0.443,0.219,0.28300000000000003,10.283
2018-01-01 11:00:00-03:00,0.54,0.304,0.321,11.232
2018-01-01 12:00:00-03:00,0.558,0.28600000000000003,0.363,11.675
2018-01-01 13:00:00-03:00,0.555,0.20600000000000002,0.44,12.034
2018-01-01 14:00:00-03:00,0.507,0.192,0.394,12.366
2018-01-01 15:00:00-03:00,0.405,0.129,0.334,12.366
2018-01-01 16:00:00-03:00,0.302,0.074,0.269,12.032
2018-01-01 17:00:00-03:00,0.2,0.036000000000000004,0.195,11.415
2018-01-01 18:00:00-03:00,0.136,0.024,0.138,10.822
2018-01-01 19:00:00-03:00,0.088,0.019,0.091,10.175
2018-01-01 20:00:00-03:00,0.046,0.015,0.049,9.381
2018-01-01 21:00:00-03:00,0.007,0.007,0.01,8.208
2018-01-01 22:00:00-03:00,0.0,0.0,0.0,7.333
2018-01-01 23:00:00-03:00,0.0,0.0,0.0,6.875
2018-01-02 00:00:00-03:00,0.0,0.0,0.0,6.462
2018-01-02 01:00:00-03:00,0.0,0.0,0.0,6.15
2018-01-02 02:00:00-03:00,0.0,0.0,0.0,5.94
2018-01-02 03:00:00-03:00,0.0,0.0,0.0,5.577
2018-01-02 04:00:00-03:00,0.0,0.0,0.0,5.215
2018-01-02 05:00:00-03:00,0.01,0.016,0.005,4.817
2018-01-02 06:00:00-03:00,0.163,0.129,0.056,5.198
2018-01-02 07:00:00-03:00,0.234,0.148,0.113,5.651
2018-01-02 08:00:00-03:00,0.579,0.506,0.151,6.504
2018-01-02 09:00:00-03:00,0.506,0.353,0.216,7.314
2018-01-02 10:00:00-03:00,0.5710000000000001,0.398,0.256,8.26
2018-01-02 11:00:00-03:00,0.5700000000000001,0.357,0.299,9.265
2018-01-02 12:00:00-03:00,0.606,0.373,0.331,10.076
2018-01-02 13:00:00-03:00,0.658,0.40800000000000003,0.369,10.674
2018-01-02 14:00:00-03:00,0.663,0.457,0.328,11.193
2018-01-02 15:00:00-03:00,0.644,0.466,0.293,11.448
2018-01-02 16:00:00-03:00,0.582,0.40900000000000003,0.27,11.362
2018-01-02 17:00:00-03:00,0.544,0.4,0.229,11.22
2018-01-02 18:00:00-03:00,0.462,0.341,0.186,10.962
2018-01-02 19:00:00-03:00,0.25,0.149,0.135,10.386
2018-01-02 20:00:00-03:00,0.162,0.113,0.076,9.688
2018-01-02 21:00:00-03:00,0.025,0.023,0.018000000000000002,8.246
2018-01-02 22:00:00-03:00,0.0,0.0,0.0,7.807
2018-01-02 23:00:00-03:00,0.0,0.0,0.0,6.728
2018-01-03 00:00:00-03:00,0.0,0.0,0.0,6.293
2018-01-03 01:00:00-03:00,0.0,0.0,0.0,6.337
2018-01-03 02:00:00-03:00,0.0,0.0,0.0,6.258
2018-01-03 03:00:00-03:00,0.0,0.0,0.0,6.04
2018-01-03 04:00:00-03:00,0.0,0.0,0.0,5.828
2018-01-03 05:00:00-03:00,0.0,0.001,0.003,5.728
2018-01-03 06:00:00-03:00,0.018000000000000002,0.006,0.025,5.784
2018-01-03 07:00:00-03:00,0.047,0.008,0.057,5.821
2018-01-03 08:00:00-03:00,0.078,0.008,0.089,6.078
2018-01-03 09:00:00-03:00,0.096,0.007,0.109,6.535
2018-01-03 10:00:00-03:00,0.11,0.006,0.126,7.19
2018-01-03 11:00:00-03:00,0.114,0.005,0.132,8.107
2018-01-03 12:00:00-03:00,0.178,0.009000000000000001,0.196,9.671
2018-01-03 13:00:00-03:00,0.47900000000000004,0.10200000000000001,0.448,11.795
2018-01-03 14:00:00-03:00,0.579,0.271,0.41000000000000003,13.17
2018-01-03 15:00:00-03:00,0.649,0.448,0.329,13.815
2018-01-03 16:00:00-03:00,0.538,0.319,0.31,13.686
2018-01-03 17:00:00-03:00,0.362,0.15,0.264,13.056
2018-01-03 18:00:00-03:00,0.162,0.032,0.158,12.168
2018-01-03 19:00:00-03:00,0.056,0.007,0.069,11.11
2018-01-03 20:00:00-03:00,0.019,0.004,0.03,9.979
2018-01-03 21:00:00-03:00,0.001,0.002,0.006,8.944
2018-01-03 22:00:00-03:00,0.0,0.0,0.0,8.368
2018-01-03 23:00:00-03:00,0.0,0.0,0.0,8.18
2018-01-04 00:00:00-03:00,0.0,0.0,0.0,8.009
2018-01-04 01:00:00-03:00,0.0,0.0,0.0,7.743
2018-01-04 02:00:00-03:00,0.0,0.0,0.0,7.358
2018-01-04 03:00:00-03:00,0.0,0.0,0.0,7.009
2018-01-04 04:00:00-03:00,0.0,0.0,0.0,6.688
2018-01-04 05:00:00-03:00,0.0,0.002,0.003,6.454
2018-01-04 06:00:00-03:00,0.028,0.01,0.033,6.765
2018-01-04 07:00:00-03:00,0.08700000000000001,0.022,0.085,7.532
2018-01-04 08:00:00-03:00,0.183,0.052000000000000005,0.159,8.995
2018-01-04 09:00:00-03:00,0.28300000000000003,0.09,0.231,10.691
2018-01-04 10:00:00-03:00,0.339,0.101,0.28400000000000003,11.6
2018-01-04 11:00:00-03:00,0.292,0.047,0.28400000000000003,11.76
2018-01-04 12:00:00-03:00,0.224,0.016,0.241,11.379
2018-01-04 13:00:00-03:00,0.278,0.016,0.299,11.142
2018-01-04 14:00:00-03:00,0.241,0.015,0.259,10.96
2018-01-04 15:00:00-03:00,0.203,0.015,0.218,10.894
2018-01-04 16:00:00-03:00,0.17,0.013000000000000001,0.185,10.87
2018-01-04 17:00:00-03:00,0.116,0.008,0.132,10.752
2018-01-04 18:00:00-03:00,0.088,0.008,0.10300000000000001,10.543
2018-01-04 19:00:00-03:00,0.068,0.009000000000000001,0.079,9.996
2018-01-04 20:00:00-03:00,0.033,0.007,0.042,9.024
2018-01-04 21:00:00-03:00,0.007,0.007,0.01,7.885
2018-01-04 22:00:00-03:00,0.0,0.0,0.0,7.135
2018-01-04 23:00:00-03:00,0.0,0.0,0.0,6.799
2018-01-05 00:00:00-03:00,0.0,0.0,0.0,6.651
2018-01-05 01:00:00-03:00,0.0,0.0,0.0,6.675
2018-01-05 02:00:00-03:00,0.0,0.0,0.0,6.707
2018-01-05 03:00:00-03:00,0.0,0.0,0.0,6.523
2018-01-05 04:00:00-03:00,0.0,0.0,0.0,6.321
2018-01-05 05:00:00-03:00,0.001,0.004,0.003,6.249
2018-01-05 06:00:00-03:00,0.045,0.025,0.037,6.532
2018-01-05 07:00:00-03:00,0.124,0.054,0.093,7.018
2018-01-05 08:00:00-03:00,0.28200000000000003,0.149,0.166,7.728
2018-01-05 09:00:00-03:00,0.449,0.28500000000000003,0.221,8.765
2018-01-05 10:00:00-03:00,0.626,0.487,0.242,9.852
2018-01-05 11:00:00-03:00,0.764,0.687,0.23800000000000002,10.763
2018-01-05 12:00:00-03:00,0.785,0.711,0.25,11.55
2018-01-05 13:00:00-03:00,0.769,0.672,0.267,11.948
2018-01-05 14:00:00-03:00,0.726,0.59,0.28800000000000003,12.167
2018-01-05 15:00:00-03:00,0.6980000000000001,0.5660000000000001,0.271,12.225
2018-01-05 16:00:00-03:00,0.654,0.527,0.249,12.013
2018-01-05 17:00:00-03:00,0.55,0.41200000000000003,0.226,11.485
2018-01-05 18:00:00-03:00,0.381,0.241,0.19,10.803
2018-01-05 19:00:00-03:00,0.304,0.20800000000000002,0.135,10.166
