local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2018-12-31 21:00:00-03:00,0.019,0.017,0.016,6.691
2018-12-31 22:00:00-03:00,0.0,0.0,0.0,6.066
2018-12-31 23:00:00-03:00,0.0,0.0,0.0,5.5
2019-01-01 00:00:00-03:00,0.0,0.0,0.0,4.827
2019-01-01 01:00:00-03:00,0.0,0.0,0.0,4.415
2019-01-01 02:00:00-03:00,0.0,0.0,0.0,4.174
2019-01-01 03:00:00-03:00,0.0,0.0,0.0,3.971
2019-01-01 04:00:00-03:00,0.0,0.0,0.0,3.8890000000000002
2019-01-01 05:00:00-03:00,0.013000000000000001,0.018000000000000002,0.006,3.923
2019-01-01 06:00:00-03:00,0.125,0.09,0.056,4.4030000000000005
2019-01-01 07:00:00-03:00,0.293,0.203,0.12,5.303
2019-01-01 08:00:00-03:00,0.314,0.17,0.177,6.308
2019-01-01 09:00:00-03:00,0.385,0.196,0.233,7.406
2019-01-01 10:00:00-03:00,0.442,0.215,0.28200000000000003,8.383
2019-01-01 11:00:00-03:00,0.41300000000000003,0.146,0.318,8.892
2019-01-01 12:00:00-03:00,0.423,0.122,0.355,9.358
2019-01-01 13:00:00-03:00,0.512,0.148,0.437,9.825
2019-01-01 14:00:00-03:00,0.488,0.166,0.391,10.121
2019-01-01 15:00:00-03:00,0.41500000000000004,0.136,0.334,10.178
2019-01-01 16:00:00-03:00,0.375,0.131,0.292,10.171
2019-01-01 17:00:00-03:00,0.356,0.151,0.25,10.136
2019-01-01 18:00:00-03:00,0.232,0.08,0.183,9.600999999999999
2019-01-01 19:00:00-03:00,0.18,0.077,0.13,9.034
2019-01-01 20:00:00-03:00,0.111,0.061,0.07200000000000001,8.326
2019-01-01 21:00:00-03:00,0.024,0.022,0.017,7.138
2019-01-01 22:00:00-03:00,0.0,0.0,0.0,5.71
2019-01-01 23:00:00-03:00,0.0,0.0,0.0,5.315
2019-01-02 00:00:00-03:00,0.0,0.0,0.0,5.108
2019-01-02 01:00:00-03:00,0.0,0.0,0.0,4.771
2019-01-02 02:00:00-03:00,0.0,0.0,0.0,4.369
2019-01-02 03:00:00-03:00,0.0,0.0,0.0,3.748
2019-01-02 04:00:00-03:00,0.0,0.0,0.0,3.617
2019-01-02 05:00:00-03:00,0.009000000000000001,0.014,0.006,3.409
2019-01-02 06:00:00-03:00,0.083,0.053,0.05,3.9619999999999997
2019-01-02 07:00:00-03:00,0.165,0.08,0.108,4.9350000000000005
2019-01-02 08:00:00-03:00,0.27,0.128,0.17200000000000001,6.186
2019-01-02 09:00:00-03:00,0.372,0.183,0.231,7.502
2019-01-02 10:00:00-03:00,0.49,0.276,0.279,8.893
2019-01-02 11:00:00-03:00,0.518,0.273,0.32,10.014
2019-01-02 12:00:00-03:00,0.588,0.332,0.352,10.743
2019-01-02 13:00:00-03:00,0.582,0.246,0.43,10.915
2019-01-02 14:00:00-03:00,0.558,0.262,0.386,11.328
2019-01-02 15:00:00-03:00,0.588,0.362,0.325,11.86
2019-01-02 16:00:00-03:00,0.508,0.292,0.295,12.069
2019-01-02 17:00:00-03:00,0.33,0.13,0.245,11.741
2019-01-02 18:00:00-03:00,0.228,0.079,0.181,11.184
2019-01-02 19:00:00-03:00,0.11,0.03,0.10400000000000001,10.326
2019-01-02 20:00:00-03:00,0.029,0.008,0.038,9.134
2019-01-02 21:00:00-03:00,0.001,0.002,0.006,7.822
2019-01-02 22:00:00-03:00,0.0,0.0,0.0,6.757
2019-01-02 23:00:00-03:00,0.0,0.0,0.0,6.045
2019-01-03 00:00:00-03:00,0.0,0.0,0.0,5.593
2019-01-03 01:00:00-03:00,0.0,0.0,0.0,5.214
2019-01-03 02:00:00-03:00,0.0,0.0,0.0,4.739
2019-01-03 03:00:00-03:00,0.0,0.0,0.0,4.517
2019-01-03 04:00:00-03:00,0.0,0.0,0.0,4.667
2019-01-03 05:00:00-03:00,0.0,0.002,0.003,5.258
2019-01-03 06:00:00-03:00,0.033,0.013000000000000001,0.036000000000000004,6.59
2019-01-03 07:00:00-03:00,0.067,0.014,0.073,7.855
2019-01-03 08:00:00-03:00,0.116,0.018000000000000002,0.12,8.464
2019-01-03 09:00:00-03:00,0.193,0.034,0.187,9.135
2019-01-03 10:00:00-03:00,0.252,0.044,0.241,9.997
2019-01-03 11:00:00-03:00,0.28700000000000003,0.044,0.28,10.697
2019-01-03 12:00:00-03:00,0.268,0.026000000000000002,0.278,11.145
2019-01-03 13:00:00-03:00,0.34,0.03,0.356,11.872
2019-01-03 14:00:00-03:00,0.389,0.067,0.378,12.96
2019-01-03 15:00:00-03:00,0.298,0.044,0.297,13.416
2019-01-03 16:00:00-03:00,0.189,0.018000000000000002,0.203,13.132
2019-01-03 17:00:00-03:00,0.16,0.018000000000000002,0.171,12.547
2019-01-03 18:00:00-03:00,0.162,0.031,0.159,11.934
2019-01-03 19:00:00-03:00,0.08,0.013000000000000001,0.089,11.032
2019-01-03 20:00:00-03:00,0.022,0.004,0.033,10.163
2019-01-03 21:00:00-03:00,0.001,0.002,0.006,9.512
2019-01-03 22:00:00-03:00,0.0,0.0,0.0,9.093
2019-01-03 23:00:00-03:00,0.0,0.0,0.0,8.891
2019-01-04 00:00:00-03:00,0.0,0.0,0.0,8.853
2019-01-04 01:00:00-03:00,0.0,0.0,0.0,8.949
2019-01-04 02:00:00-03:00,0.0,0.0,0.0,8.905
2019-01-04 03:00:00-03:00,0.0,0.0,0.0,8.68
2019-01-04 04:00:00-03:00,0.0,0.0,0.0,8.427
2019-01-04 05:00:00-03:00,0.0,0.001,0.002,8.201
2019-01-04 06:00:00-03:00,0.032,0.015,0.033,8.204
2019-01-04 07:00:00-03:00,0.096,0.032,0.085,8.614
2019-01-04 08:00:00-03:00,0.272,0.136,0.171,9.369
2019-01-04 09:00:00-03:00,0.512,0.365,0.221,10.095
2019-01-04 10:00:00-03:00,0.533,0.342,0.27,10.376
2019-01-04 11:00:00-03:00,0.553,0.327,0.312,10.734
2019-01-04 12:00:00-03:00,0.726,0.583,0.291,11.67
2019-01-04 13:00:00-03:00,0.651,0.383,0.389,11.964
2019-01-04 14:00:00-03:00,0.784,0.7010000000000001,0.264,12.509
2019-01-04 15:00:00-03:00,0.649,0.46900000000000003,0.302,12.188
2019-01-04 16:00:00-03:00,0.669,0.542,0.254,11.871
2019-01-04 17:00:00-03:00,0.598,0.47300000000000003,0.225,11.122
2019-01-04 18:00:00-03:00,0.262,0.108,0.188,9.589
2019-01-04 19:00:00-03:00,0.07200000000000001,0.013000000000000001,0.079,8.047
2019-01-04 20:00:00-03:00,0.024,0.006,0.033,6.822
2019-01-04 21:00:00-03:00,0.001,0.002,0.006,6.027
2019-01-04 22:00:00-03:00,0.0,0.0,0.0,5.667
2019-01-04 23:00:00-03:00,0.0,0.0,0.0,5.234
2019-01-05 00:00:00-03:00,0.0,0.0,0.0,4.763
2019-01-05 01:00:00-03:00,0.0,0.0,0.0,4.371
2019-01-05 02:00:00-03:00,0.0,0.0,0.0,4.053
2019-01-05 03:00:00-03:00,0.0,0.0,0.0,3.7279999999999998
2019-01-05 04:00:00-03:00,0.0,0.0,0.0,3.428
2019-01-05 05:00:00-03:00,0.011,0.017,0.006,3.36
2019-01-05 06:00:00-03:00,0.113,0.076,0.057,4.404
2019-01-05 07:00:00-03:00,0.10300000000000001,0.03,0.093,5.92
2019-01-05 08:00:00-03:00,0.121,0.02,0.124,7.311
2019-01-05 09:00:00-03:00,0.161,0.021,0.165,8.588
2019-01-05 10:00:00-03:00,0.166,0.015,0.177,9.346
2019-01-05 11:00:00-03:00,0.161,0.01,0.177,9.616
2019-01-05 12:00:00-03:00,0.152,0.006,0.171,9.322
