local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2021-12-31 21:00:00-03:00,0.018000000000000002,0.015,0.017,7.973
2021-12-31 22:00:00-03:00,0.0,0.0,0.0,7.142
2021-12-31 23:00:00-03:00,0.0,0.0,0.0,6.815
2022-01-01 00:00:00-03:00,0.0,0.0,0.0,6.623
2022-01-01 01:00:00-03:00,0.0,0.0,0.0,6.344
2022-01-01 02:00:00-03:00,0.0,0.0,0.0,6.119
2022-01-01 03:00:00-03:00,0.0,0.0,0.0,6.205
2022-01-01 04:00:00-03:00,0.0,0.0,0.0,6.541
2022-01-01 05:00:00-03:00,0.0,0.001,0.002,6.759
2022-01-01 06:00:00-03:00,0.011,0.003,0.02,6.733
2022-01-01 07:00:00-03:00,0.035,0.004,0.047,6.87
2022-01-01 08:00:00-03:00,0.073,0.007,0.08600000000000001,7.666
2022-01-01 09:00:00-03:00,0.11800000000000001,0.011,0.131,9.329
2022-01-01 10:00:00-03:00,0.163,0.014,0.177,11.36
2022-01-01 11:00:00-03:00,0.199,0.017,0.214,12.816
2022-01-01 12:00:00-03:00,0.222,0.016,0.241,13.5
2022-01-01 13:00:00-03:00,0.256,0.013000000000000001,0.281,13.337
2022-01-01 14:00:00-03:00,0.217,0.012,0.23900000000000002,13.058
2022-01-01 15:00:00-03:00,0.211,0.017,0.228,13.269
2022-01-01 16:00:00-03:00,0.35000000000000003,0.099,0.303,14.061
2022-01-01 17:00:00-03:00,0.362,0.148,0.268,13.977
2022-01-01 18:00:00-03:00,0.28800000000000003,0.121,0.20800000000000002,12.927
2022-01-01 19:00:00-03:00,0.169,0.063,0.135,11.672
2022-01-01 20:00:00-03:00,0.07100000000000001,0.027,0.065,10.543
2022-01-01 21:00:00-03:00,0.024,0.023,0.016,9.162
2022-01-01 22:00:00-03:00,0.0,0.0,0.0,7.828
2022-01-01 23:00:00-03:00,0.0,0.0,0.0,6.696
2022-01-02 00:00:00-03:00,0.0,0.0,0.0,5.837
2022-01-02 01:00:00-03:00,0.0,0.0,0.0,5.268
2022-01-02 02:00:00-03:00,0.0,0.0,0.0,4.853
2022-01-02 03:00:00-03:00,0.0,0.0,0.0,4.539
2022-01-02 04:00:00-03:00,0.0,0.0,0.0,4.264
2022-01-02 05:00:00-03:00,0.028,0.036000000000000004,0.007,4.042
2022-01-02 06:00:00-03:00,0.228,0.195,0.058,4.479
2022-01-02 07:00:00-03:00,0.383,0.31,0.113,5.481
2022-01-02 08:00:00-03:00,0.433,0.313,0.169,6.549
2022-01-02 09:00:00-03:00,0.41400000000000003,0.23800000000000002,0.224,7.413
2022-01-02 10:00:00-03:00,0.41500000000000004,0.194,0.27,7.918
2022-01-02 11:00:00-03:00,0.47300000000000003,0.222,0.312,8.441
2022-01-02 12:00:00-03:00,0.529,0.253,0.35000000000000003,9.134
2022-01-02 13:00:00-03:00,0.61,0.308,0.401,9.778
2022-01-02 14:00:00-03:00,0.593,0.326,0.362,10.129
2022-01-02 15:00:00-03:00,0.598,0.386,0.31,10.426
