local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2016-12-31 21:00:00-03:00,0.014,0.012,0.014,10.278
2016-12-31 22:00:00-03:00,0.0,0.0,0.0,9.158
2016-12-31 23:00:00-03:00,0.0,0.0,0.0,8.265
2017-01-01 00:00:00-03:00,0.0,0.0,0.0,7.555
2017-01-01 01:00:00-03:00,0.0,0.0,0.0,6.9879999999999995
2017-01-01 02:00:00-03:00,0.0,0.0,0.0,6.651
2017-01-01 03:00:00-03:00,0.0,0.0,0.0,6.5760000000000005
2017-01-01 04:00:00-03:00,0.0,0.0,0.0,6.521
2017-01-01 05:00:00-03:00,0.002,0.006,0.004,6.43
2017-01-01 06:00:00-03:00,0.069,0.042,0.046,7.117
2017-01-01 07:00:00-03:00,0.192,0.105,0.114,8.291
2017-01-01 08:00:00-03:00,0.241,0.10200000000000001,0.171,9.599
2017-01-01 09:00:00-03:00,0.393,0.20700000000000002,0.23900000000000002,11.343
2017-01-01 10:00:00-03:00,0.522,0.322,0.28500000000000003,13.12
2017-01-01 11:00:00-03:00,0.61,0.41300000000000003,0.315,14.785
2017-01-01 12:00:00-03:00,0.557,0.28600000000000003,0.376,15.688
2017-01-01 13:00:00-03:00,0.45,0.092,0.432,15.43
2017-01-01 14:00:00-03:00,0.279,0.026000000000000002,0.296,14.639
2017-01-01 15:00:00-03:00,0.231,0.023,0.244,14.336
2017-01-01 16:00:00-03:00,0.20700000000000002,0.025,0.217,14.17
2017-01-01 17:00:00-03:00,0.14,0.014,0.153,13.591
2017-01-01 18:00:00-03:00,0.095,0.01,0.109,13.041
2017-01-01 19:00:00-03:00,0.09,0.018000000000000002,0.095,12.794
2017-01-01 20:00:00-03:00,0.06,0.022,0.059000000000000004,12.188
2017-01-01 21:00:00-03:00,0.011,0.01,0.013000000000000001,10.362
2017-01-01 22:00:00-03:00,0.0,0.0,0.0,9.218
2017-01-01 23:00:00-03:00,0.0,0.0,0.0,8.507
2017-01-02 00:00:00-03:00,0.0,0.0,0.0,8.134
2017-01-02 01:00:00-03:00,0.0,0.0,0.0,8.326
2017-01-02 02:00:00-03:00,0.0,0.0,0.0,8.125
2017-01-02 03:00:00-03:00,0.0,0.0,0.0,7.477
2017-01-02 04:00:00-03:00,0.0,0.0,0.0,6.906
2017-01-02 05:00:00-03:00,0.003,0.008,0.004,6.292
2017-01-02 06:00:00-03:00,0.15,0.11900000000000001,0.054,6.857
2017-01-02 07:00:00-03:00,0.34900000000000003,0.275,0.116,8.42
2017-01-02 08:00:00-03:00,0.505,0.41200000000000003,0.165,10.042
2017-01-02 09:00:00-03:00,0.493,0.34,0.226,11.073
2017-01-02 10:00:00-03:00,0.468,0.256,0.281,11.82
2017-01-02 11:00:00-03:00,0.46,0.203,0.326,12.447
2017-01-02 12:00:00-03:00,0.41600000000000004,0.11900000000000001,0.357,12.74
2017-01-02 13:00:00-03:00,0.462,0.107,0.425,12.982
2017-01-02 14:00:00-03:00,0.452,0.127,0.394,13.195
2017-01-02 15:00:00-03:00,0.452,0.17500000000000002,0.34600000000000003,13.218
