local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2017-12-31 21:00:00-03:00,0.035,0.032,0.02,7.964
2017-12-31 22:00:00-03:00,0.0,0.0,0.0,6.772
2017-12-31 23:00:00-03:00,0.0,0.0,0.0,6.071
2018-01-01 00:00:00-03:00,0.0,0.0,0.0,5.515
2018-01-01 01:00:00-03:00,0.0,0.0,0.0,5.126
2018-01-01 02:00:00-03:00,0.0,0.0,0.0,4.71
2018-01-01 03:00:00-03:00,0.0,0.0,0.0,4.4
2018-01-01 04:00:00-03:00,0.0,0.0,0.0,4.177
2018-01-01 05:00:00-03:00,0.009000000000000001,0.014,0.005,3.83
2018-01-01 06:00:00-03:00,0.126,0.092,0.055,4.789
2018-01-01 07:00:00-03:00,0.259,0.171,0.11800000000000001,6.258
2018-01-01 08:00:00-03:00,0.37,0.23600000000000002,0.177,7.769
2018-01-01 09:00:00-03:00,0.47200000000000003,0.306,0.229,9.197
2018-01-01 10:00:00-03:00,0.485,0.274,0.28,10.274000000000001
2018-01-01 11:00:00-03:00,0.549,0.318,0.318,11.222
2018-01-01 12:00:00-03:00,0.5710000000000001,0.308,0.358,11.806000000000001
2018-01-01 13:00:00-03:00,0.581,0.248,0.432,12.24
2018-01-01 14:00:00-03:00,0.516,0.2,0.397,12.428
2018-01-01 15:00:00-03:00,0.394,0.11800000000000001,0.332,12.26
2018-01-01 16:00:00-03:00,0.278,0.058,0.258,11.751
2018-01-01 17:00:00-03:00,0.20400000000000001,0.038,0.197,11.134
2018-01-01 18:00:00-03:00,0.14100000000000001,0.026000000000000002,0.14100000000000001,10.516
2018-01-01 19:00:00-03:00,0.082,0.016,0.088,9.806000000000001
2018-01-01 20:00:00-03:00,0.042,0.012,0.047,8.965
2018-01-01 21:00:00-03:00,0.007,0.006,0.011,7.848
2018-01-01 22:00:00-03:00,0.0,0.0,0.0,6.961
2018-01-01 23:00:00-03:00,0.0,0.0,0.0,6.497
2018-01-02 00:00:00-03:00,0.0,0.0,0.0,6.103
2018-01-02 01:00:00-03:00,0.0,0.0,0.0,5.787
2018-01-02 02:00:00-03:00,0.0,0.0,0.0,5.491
2018-01-02 03:00:00-03:00,0.0,0.0,0.0,5.052
2018-01-02 04:00:00-03:00,0.0,0.0,0.0,4.665
2018-01-02 05:00:00-03:00,0.009000000000000001,0.015,0.005,4.19
2018-01-02 06:00:00-03:00,0.151,0.11900000000000001,0.054,4.768
2018-01-02 07:00:00-03:00,0.20600000000000002,0.122,0.109,5.351
2018-01-02 08:00:00-03:00,0.612,0.554,0.145,6.326
2018-01-02 09:00:00-03:00,0.526,0.382,0.212,7.251
2018-01-02 10:00:00-03:00,0.589,0.426,0.251,8.367
2018-01-02 11:00:00-03:00,0.5760000000000001,0.367,0.297,9.403
2018-01-02 12:00:00-03:00,0.623,0.403,0.324,10.258
2018-01-02 13:00:00-03:00,0.668,0.432,0.359,10.905
2018-01-02 14:00:00-03:00,0.673,0.47600000000000003,0.324,11.45
2018-01-02 15:00:00-03:00,0.654,0.484,0.291,11.735
2018-01-02 16:00:00-03:00,0.607,0.447,0.265,11.712
2018-01-02 17:00:00-03:00,0.533,0.383,0.233,11.532
2018-01-02 18:00:00-03:00,0.417,0.28200000000000003,0.192,11.212
2018-01-02 19:00:00-03:00,0.211,0.109,0.132,10.598
2018-01-02 20:00:00-03:00,0.126,0.077,0.074,9.863
2018-01-02 21:00:00-03:00,0.015,0.012,0.016,8.565
2018-01-02 22:00:00-03:00,0.0,0.0,0.0,8.304
2018-01-02 23:00:00-03:00,0.0,0.0,0.0,7.188
2018-01-03 00:00:00-03:00,0.0,0.0,0.0,6.499
2018-01-03 01:00:00-03:00,0.0,0.0,0.0,6.296
2018-01-03 02:00:00-03:00,0.0,0.0,0.0,6.136
2018-01-03 03:00:00-03:00,0.0,0.0,0.0,5.825
2018-01-03 04:00:00-03:00,0.0,0.0,0.0,5.422
2018-01-03 05:00:00-03:00,0.0,0.001,0.002,5.225
2018-01-03 06:00:00-03:00,0.018000000000000002,0.006,0.025,5.268
2018-01-03 07:00:00-03:00,0.05,0.009000000000000001,0.059000000000000004,5.38
2018-01-03 08:00:00-03:00,0.077,0.009000000000000001,0.088,5.718
2018-01-03 09:00:00-03:00,0.093,0.007,0.107,6.313
2018-01-03 10:00:00-03:00,0.111,0.007,0.126,7.312
2018-01-03 11:00:00-03:00,0.148,0.009000000000000001,0.164,8.819
2018-01-03 12:00:00-03:00,0.302,0.039,0.302,10.746
2018-01-03 13:00:00-03:00,0.673,0.395,0.41200000000000003,12.939
2018-01-03 14:00:00-03:00,0.714,0.525,0.34400000000000003,13.895
2018-01-03 15:00:00-03:00,0.668,0.484,0.321,14.015
2018-01-03 16:00:00-03:00,0.495,0.259,0.315,13.53
2018-01-03 17:00:00-03:00,0.279,0.076,0.242,12.625
2018-01-03 18:00:00-03:00,0.116,0.015,0.126,11.574
2018-01-03 19:00:00-03:00,0.047,0.005,0.061,10.473
2018-01-03 20:00:00-03:00,0.017,0.003,0.028,9.442
2018-01-03 21:00:00-03:00,0.001,0.001,0.006,8.56
2018-01-03 22:00:00-03:00,0.0,0.0,0.0,8.087
2018-01-03 23:00:00-03:00,0.0,0.0,0.0,7.908
2018-01-04 00:00:00-03:00,0.0,0.0,0.0,7.691
2018-01-04 01:00:00-03:00,0.0,0.0,0.0,7.359
2018-01-04 02:00:00-03:00,0.0,0.0,0.0,6.9510000000000005
2018-01-04 03:00:00-03:00,0.0,0.0,0.0,6.602
2018-01-04 04:00:00-03:00,0.0,0.0,0.0,6.298
2018-01-04 05:00:00-03:00,0.0,0.001,0.002,6.085
2018-01-04 06:00:00-03:00,0.021,0.007,0.028,6.355
2018-01-04 07:00:00-03:00,0.069,0.014,0.074,7.129
2018-01-04 08:00:00-03:00,0.14,0.028,0.137,8.461
2018-01-04 09:00:00-03:00,0.20700000000000002,0.04,0.197,9.816
2018-01-04 10:00:00-03:00,0.243,0.039,0.23700000000000002,10.569
2018-01-04 11:00:00-03:00,0.222,0.021,0.233,10.779
2018-01-04 12:00:00-03:00,0.2,0.011,0.218,10.616
2018-01-04 13:00:00-03:00,0.251,0.012,0.273,10.508
2018-01-04 14:00:00-03:00,0.215,0.011,0.23500000000000001,10.45
2018-01-04 15:00:00-03:00,0.17500000000000002,0.01,0.193,10.519
2018-01-04 16:00:00-03:00,0.168,0.012,0.184,10.698
2018-01-04 17:00:00-03:00,0.139,0.011,0.153,10.715
2018-01-04 18:00:00-03:00,0.112,0.012,0.123,10.343
2018-01-04 19:00:00-03:00,0.056,0.006,0.069,9.365
2018-01-04 20:00:00-03:00,0.03,0.006,0.04,8.318
2018-01-04 21:00:00-03:00,0.005,0.005,0.009000000000000001,7.317
2018-01-04 22:00:00-03:00,0.0,0.0,0.0,6.747
2018-01-04 23:00:00-03:00,0.0,0.0,0.0,6.54
2018-01-05 00:00:00-03:00,0.0,0.0,0.0,6.46
2018-01-05 01:00:00-03:00,0.0,0.0,0.0,6.4030000000000005
2018-01-05 02:00:00-03:00,0.0,0.0,0.0,6.301
2018-01-05 03:00:00-03:00,0.0,0.0,0.0,6.093
2018-01-05 04:00:00-03:00,0.0,0.0,0.0,5.981
2018-01-05 05:00:00-03:00,0.0,0.002,0.002,5.993
2018-01-05 06:00:00-03:00,0.027,0.013000000000000001,0.029,6.229
2018-01-05 07:00:00-03:00,0.08,0.025,0.075,6.687
2018-01-05 08:00:00-03:00,0.248,0.116,0.162,7.465
2018-01-05 09:00:00-03:00,0.41200000000000003,0.23900000000000002,0.223,8.568
2018-01-05 10:00:00-03:00,0.649,0.522,0.23900000000000002,9.773
2018-01-05 11:00:00-03:00,0.762,0.68,0.242,10.707
2018-01-05 12:00:00-03:00,0.765,0.666,0.265,11.538
2018-01-05 13:00:00-03:00,0.737,0.589,0.304,11.916
2018-01-05 14:00:00-03:00,0.662,0.453,0.334,11.967
2018-01-05 15:00:00-03:00,0.646,0.468,0.297,11.944
2018-01-05 16:00:00-03:00,0.614,0.456,0.266,11.713
2018-01-05 17:00:00-03:00,0.499,0.334,0.24,11.16
2018-01-05 18:00:00-03:00,0.361,0.213,0.195,10.522
2018-01-05 19:00:00-03:00,0.308,0.209,0.138,9.923
2018-01-05 20:00:00-03:00,0.108,0.061,0.07,9.062
2018-01-05 21:00:00-03:00,0.041,0.039,0.019,7.557
2018-01-05 22:00:00-03:00,0.0,0.0,0.0,5.634
2018-01-05 23:00:00-03:00,0.0,0.0,0.0,4.978
2018-01-06 00:00:00-03:00,0.0,0.0,0.0,4.817
2018-01-06 01:00:00-03:00,0.0,0.0,0.0,5.124
2018-01-06 02:00:00-03:00,0.0,0.0,0.0,5.513
2018-01-06 03:00:00-03:00,0.0,0.0,0.0,5.703
2018-01-06 04:00:00-03:00,0.0,0.0,0.0,5.949
2018-01-06 05:00:00-03:00,0.0,0.001,0.001,6.358
2018-01-06 06:00:00-03:00,0.014,0.006,0.021,6.848
2018-01-06 07:00:00-03:00,0.073,0.02,0.073,7.695
2018-01-06 08:00:00-03:00,0.224,0.093,0.161,9.196
2018-01-06 09:00:00-03:00,0.47700000000000004,0.32,0.225,11.009
2018-01-06 10:00:00-03:00,0.585,0.426,0.261,12.406
2018-01-06 11:00:00-03:00,0.655,0.499,0.28500000000000003,13.565
2018-01-06 12:00:00-03:00,0.644,0.448,0.326,14.57
2018-01-06 13:00:00-03:00,0.643,0.385,0.39,15.176
2018-01-06 14:00:00-03:00,0.492,0.183,0.393,15.075
2018-01-06 15:00:00-03:00,0.34600000000000003,0.08600000000000001,0.313,14.871
2018-01-06 16:00:00-03:00,0.371,0.136,0.292,15.155
2018-01-06 17:00:00-03:00,0.305,0.111,0.241,15.288
2018-01-06 18:00:00-03:00,0.213,0.07100000000000001,0.178,15.135
2018-01-06 19:00:00-03:00,0.145,0.054,0.12,14.745
2018-01-06 20:00:00-03:00,0.094,0.05,0.069,14.009
2018-01-06 21:00:00-03:00,0.018000000000000002,0.017,0.015,12.316
2018-01-06 22:00:00-03:00,0.0,0.0,0.0,11.08
2018-01-06 23:00:00-03:00,0.0,0.0,0.0,10.767
2018-01-07 00:00:00-03:00,0.0,0.0,0.0,10.897
2018-01-07 01:00:00-03:00,0.0,0.0,0.0,10.827
2018-01-07 02:00:00-03:00,0.0,0.0,0.0,10.542
