local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2016-12-31 21:00:00-03:00,0.002,0.003,0.007,11.242
2016-12-31 22:00:00-03:00,0.0,0.0,0.0,10.628
2016-12-31 23:00:00-03:00,0.0,0.0,0.0,9.97
2017-01-01 00:00:00-03:00,0.0,0.0,0.0,9.002
2017-01-01 01:00:00-03:00,0.0,0.0,0.0,8.141
2017-01-01 02:00:00-03:00,0.0,0.0,0.0,7.393
2017-01-01 03:00:00-03:00,0.0,0.0,0.0,6.807
2017-01-01 04:00:00-03:00,0.0,0.0,0.0,6.518
2017-01-01 05:00:00-03:00,0.012,0.017,0.006,6.822
2017-01-01 06:00:00-03:00,0.101,0.068,0.055,7.64
2017-01-01 07:00:00-03:00,0.25,0.16,0.121,8.792
2017-01-01 08:00:00-03:00,0.39,0.259,0.182,10.161
2017-01-01 09:00:00-03:00,0.436,0.261,0.23700000000000002,11.723
2017-01-01 10:00:00-03:00,0.481,0.27,0.28600000000000003,13.159
2017-01-01 11:00:00-03:00,0.532,0.299,0.326,14.374
2017-01-01 12:00:00-03:00,0.644,0.44,0.339,15.567
2017-01-01 13:00:00-03:00,0.5700000000000001,0.23500000000000001,0.444,15.847
2017-01-01 14:00:00-03:00,0.429,0.112,0.387,15.623
2017-01-01 15:00:00-03:00,0.23900000000000002,0.028,0.249,14.894
2017-01-01 16:00:00-03:00,0.178,0.018000000000000002,0.192,14.416
2017-01-01 17:00:00-03:00,0.151,0.018000000000000002,0.162,14.066
2017-01-01 18:00:00-03:00,0.10300000000000001,0.013000000000000001,0.115,13.467
2017-01-01 19:00:00-03:00,0.061,0.009000000000000001,0.07200000000000001,12.83
2017-01-01 20:00:00-03:00,0.046,0.015,0.05,12.188
2017-01-01 21:00:00-03:00,0.012,0.011,0.013000000000000001,10.829
2017-01-01 22:00:00-03:00,0.0,0.0,0.0,9.878
2017-01-01 23:00:00-03:00,0.0,0.0,0.0,9.446
2017-01-02 00:00:00-03:00,0.0,0.0,0.0,9.023
2017-01-02 01:00:00-03:00,0.0,0.0,0.0,8.768
2017-01-02 02:00:00-03:00,0.0,0.0,0.0,8.672
2017-01-02 03:00:00-03:00,0.0,0.0,0.0,8.23
2017-01-02 04:00:00-03:00,0.0,0.0,0.0,7.69
2017-01-02 05:00:00-03:00,0.004,0.008,0.005,7.357
2017-01-02 06:00:00-03:00,0.09,0.06,0.052000000000000005,7.679
2017-01-02 07:00:00-03:00,0.331,0.251,0.12,8.929
2017-01-02 08:00:00-03:00,0.532,0.447,0.165,10.422
2017-01-02 09:00:00-03:00,0.601,0.494,0.21,11.61
2017-01-02 10:00:00-03:00,0.599,0.444,0.262,12.598
2017-01-02 11:00:00-03:00,0.577,0.367,0.312,13.339
2017-01-02 12:00:00-03:00,0.47400000000000003,0.183,0.366,13.566
2017-01-02 13:00:00-03:00,0.391,0.06,0.389,13.245
2017-01-02 14:00:00-03:00,0.316,0.043000000000000003,0.319,13.087
2017-01-02 15:00:00-03:00,0.271,0.041,0.27,12.954
2017-01-02 16:00:00-03:00,0.298,0.07200000000000001,0.268,12.978
2017-01-02 17:00:00-03:00,0.27,0.078,0.23,12.699
2017-01-02 18:00:00-03:00,0.189,0.052000000000000005,0.168,12.025
2017-01-02 19:00:00-03:00,0.128,0.04,0.113,11.312
2017-01-02 20:00:00-03:00,0.064,0.026000000000000002,0.058,10.468
2017-01-02 21:00:00-03:00,0.009000000000000001,0.008,0.012,9.234
2017-01-02 22:00:00-03:00,0.0,0.0,0.0,8.191
2017-01-02 23:00:00-03:00,0.0,0.0,0.0,7.537
2017-01-03 00:00:00-03:00,0.0,0.0,0.0,7.19
2017-01-03 01:00:00-03:00,0.0,0.0,0.0,6.934
2017-01-03 02:00:00-03:00,0.0,0.0,0.0,6.583
2017-01-03 03:00:00-03:00,0.0,0.0,0.0,6.164
2017-01-03 04:00:00-03:00,0.0,0.0,0.0,5.796
2017-01-03 05:00:00-03:00,0.006,0.01,0.005,5.689
2017-01-03 06:00:00-03:00,0.067,0.039,0.047,6.205
2017-01-03 07:00:00-03:00,0.244,0.153,0.12,7.271
2017-01-03 08:00:00-03:00,0.537,0.444,0.168,8.806000000000001
2017-01-03 09:00:00-03:00,0.592,0.47100000000000003,0.216,10.241
2017-01-03 10:00:00-03:00,0.585,0.41000000000000003,0.271,11.263
2017-01-03 11:00:00-03:00,0.47500000000000003,0.215,0.33,11.452
2017-01-03 12:00:00-03:00,0.358,0.07100000000000001,0.333,10.932
2017-01-03 13:00:00-03:00,0.422,0.07100000000000001,0.40800000000000003,10.847
2017-01-03 14:00:00-03:00,0.369,0.063,0.354,10.991
2017-01-03 15:00:00-03:00,0.269,0.037,0.268,10.732
2017-01-03 16:00:00-03:00,0.222,0.03,0.223,10.259
2017-01-03 17:00:00-03:00,0.187,0.029,0.186,9.691
2017-01-03 18:00:00-03:00,0.128,0.02,0.132,8.969
2017-01-03 19:00:00-03:00,0.07200000000000001,0.012,0.08,8.225
2017-01-03 20:00:00-03:00,0.039,0.011,0.045,7.646
2017-01-03 21:00:00-03:00,0.012,0.011,0.013000000000000001,6.971
2017-01-03 22:00:00-03:00,0.0,0.0,0.0,6.238
2017-01-03 23:00:00-03:00,0.0,0.0,0.0,5.731
2017-01-04 00:00:00-03:00,0.0,0.0,0.0,5.127
2017-01-04 01:00:00-03:00,0.0,0.0,0.0,4.623
2017-01-04 02:00:00-03:00,0.0,0.0,0.0,4.325
2017-01-04 03:00:00-03:00,0.0,0.0,0.0,4.039
2017-01-04 04:00:00-03:00,0.0,0.0,0.0,3.6950000000000003
2017-01-04 05:00:00-03:00,0.002,0.005,0.004,3.418
2017-01-04 06:00:00-03:00,0.053,0.029,0.042,3.642
2017-01-04 07:00:00-03:00,0.163,0.078,0.107,4.381
2017-01-04 08:00:00-03:00,0.28500000000000003,0.14100000000000001,0.17400000000000002,5.393
2017-01-04 09:00:00-03:00,0.389,0.2,0.232,6.441
2017-01-04 10:00:00-03:00,0.465,0.241,0.281,7.582
2017-01-04 11:00:00-03:00,0.454,0.188,0.322,8.292
2017-01-04 12:00:00-03:00,0.315,0.05,0.302,7.945
2017-01-04 13:00:00-03:00,0.394,0.058,0.383,8.16
2017-01-04 14:00:00-03:00,0.486,0.16,0.391,9.104
2017-01-04 15:00:00-03:00,0.462,0.183,0.34,9.379
2017-01-04 16:00:00-03:00,0.381,0.136,0.292,9.168
2017-01-04 17:00:00-03:00,0.421,0.222,0.253,9.236
2017-01-04 18:00:00-03:00,0.397,0.247,0.199,9.172
2017-01-04 19:00:00-03:00,0.247,0.139,0.139,8.8
2017-01-04 20:00:00-03:00,0.129,0.079,0.074,8.282
2017-01-04 21:00:00-03:00,0.027,0.026000000000000002,0.017,7.406
2017-01-04 22:00:00-03:00,0.0,0.0,0.0,6.602
2017-01-04 23:00:00-03:00,0.0,0.0,0.0,6.069
2017-01-05 00:00:00-03:00,0.0,0.0,0.0,5.105
2017-01-05 01:00:00-03:00,0.0,0.0,0.0,4.181
2017-01-05 02:00:00-03:00,0.0,0.0,0.0,3.98
2017-01-05 03:00:00-03:00,0.0,0.0,0.0,3.98
2017-01-05 04:00:00-03:00,0.0,0.0,0.0,3.898
2017-01-05 05:00:00-03:00,0.008,0.013000000000000001,0.005,3.805
2017-01-05 06:00:00-03:00,0.097,0.065,0.052000000000000005,4.336
2017-01-05 07:00:00-03:00,0.221,0.13,0.117,5.371
2017-01-05 08:00:00-03:00,0.34,0.197,0.181,6.705
2017-01-05 09:00:00-03:00,0.314,0.122,0.228,7.731
2017-01-05 10:00:00-03:00,0.463,0.23700000000000002,0.28700000000000003,9.04
2017-01-05 11:00:00-03:00,0.544,0.301,0.325,10.357
2017-01-05 12:00:00-03:00,0.65,0.43,0.341,11.948
2017-01-05 13:00:00-03:00,0.6890000000000001,0.45,0.38,13.224
2017-01-05 14:00:00-03:00,0.588,0.306,0.389,13.852
2017-01-05 15:00:00-03:00,0.272,0.039,0.272,12.605
2017-01-05 16:00:00-03:00,0.117,0.007,0.134,10.757
