local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-12-31 21:00:00-03:00,0.108,0.113,0.02,12.546
2019-12-31 22:00:00-03:00,0.0,0.0,0.0,10.992
2019-12-31 23:00:00-03:00,0.0,0.0,0.0,10.46
2020-01-01 00:00:00-03:00,0.0,0.0,0.0,10.027
2020-01-01 01:00:00-03:00,0.0,0.0,0.0,10.129
2020-01-01 02:00:00-03:00,0.0,0.0,0.0,9.587
2020-01-01 03:00:00-03:00,0.0,0.0,0.0,8.405
2020-01-01 04:00:00-03:00,0.0,0.0,0.0,7.428
2020-01-01 05:00:00-03:00,0.041,0.052000000000000005,0.006,6.795
2020-01-01 06:00:00-03:00,0.333,0.32,0.052000000000000005,8.868
2020-01-01 07:00:00-03:00,0.487,0.461,0.097,11.329
2020-01-01 08:00:00-03:00,0.617,0.603,0.131,13.889
2020-01-01 09:00:00-03:00,0.72,0.732,0.155,15.68
2020-01-01 10:00:00-03:00,0.775,0.802,0.176,17.271
2020-01-01 11:00:00-03:00,0.795,0.8240000000000001,0.195,18.731
2020-01-01 12:00:00-03:00,0.78,0.794,0.21,20.068
2020-01-01 13:00:00-03:00,0.776,0.8180000000000001,0.187,21.367
2020-01-01 14:00:00-03:00,0.78,0.8210000000000001,0.199,22.545
2020-01-01 15:00:00-03:00,0.758,0.783,0.20700000000000002,23.538
2020-01-01 16:00:00-03:00,0.656,0.617,0.219,24.217
2020-01-01 17:00:00-03:00,0.642,0.636,0.182,24.723
2020-01-01 18:00:00-03:00,0.618,0.641,0.14100000000000001,24.654
2020-01-01 19:00:00-03:00,0.523,0.536,0.108,23.583
2020-01-01 20:00:00-03:00,0.34700000000000003,0.342,0.07,21.033
2020-01-01 21:00:00-03:00,0.065,0.067,0.021,17.526
2020-01-01 22:00:00-03:00,0.0,0.0,0.0,14.949
2020-01-01 23:00:00-03:00,0.0,0.0,0.0,13.369
2020-01-02 00:00:00-03:00,0.0,0.0,0.0,12.91
2020-01-02 01:00:00-03:00,0.0,0.0,0.0,12.711
2020-01-02 02:00:00-03:00,0.0,0.0,0.0,12.686
2020-01-02 03:00:00-03:00,0.0,0.0,0.0,12.582
2020-01-02 04:00:00-03:00,0.0,0.0,0.0,12.546
2020-01-02 05:00:00-03:00,0.002,0.005,0.004,12.455
2020-01-02 06:00:00-03:00,0.032,0.014,0.035,13.177
2020-01-02 07:00:00-03:00,0.097,0.031,0.091,14.603
2020-01-02 08:00:00-03:00,0.231,0.098,0.17400000000000002,16.572
2020-01-02 09:00:00-03:00,0.20600000000000002,0.046,0.197,17.275
2020-01-02 10:00:00-03:00,0.214,0.033,0.219,17.092
2020-01-02 11:00:00-03:00,0.484,0.234,0.341,18.373
2020-01-02 12:00:00-03:00,0.536,0.261,0.384,19.194
2020-01-02 13:00:00-03:00,0.375,0.049,0.392,18.765
2020-01-02 14:00:00-03:00,0.393,0.08,0.384,18.944
2020-01-02 15:00:00-03:00,0.404,0.127,0.35000000000000003,19.392
2020-01-02 16:00:00-03:00,0.323,0.088,0.292,19.242
2020-01-02 17:00:00-03:00,0.20600000000000002,0.038,0.20700000000000002,18.607
2020-01-02 18:00:00-03:00,0.06,0.005,0.078,17.276
2020-01-02 19:00:00-03:00,0.04,0.005,0.055,16.139
2020-01-02 20:00:00-03:00,0.038,0.011,0.046,15.13
2020-01-02 21:00:00-03:00,0.018000000000000002,0.017,0.016,13.089
2020-01-02 22:00:00-03:00,0.0,0.0,0.0,11.446
2020-01-02 23:00:00-03:00,0.0,0.0,0.0,10.663
2020-01-03 00:00:00-03:00,0.0,0.0,0.0,9.895
2020-01-03 01:00:00-03:00,0.0,0.0,0.0,9.192
2020-01-03 02:00:00-03:00,0.0,0.0,0.0,8.771
2020-01-03 03:00:00-03:00,0.0,0.0,0.0,8.388
2020-01-03 04:00:00-03:00,0.0,0.0,0.0,8.022
2020-01-03 05:00:00-03:00,0.0,0.001,0.002,7.767
2020-01-03 06:00:00-03:00,0.009000000000000001,0.003,0.018000000000000002,7.976
2020-01-03 07:00:00-03:00,0.031,0.004,0.043000000000000003,8.147
2020-01-03 08:00:00-03:00,0.055,0.004,0.07,8.331
2020-01-03 09:00:00-03:00,0.08700000000000001,0.006,0.10300000000000001,8.567
2020-01-03 10:00:00-03:00,0.114,0.006,0.131,8.714
2020-01-03 11:00:00-03:00,0.158,0.009000000000000001,0.17500000000000002,8.773
2020-01-03 12:00:00-03:00,0.34700000000000003,0.05,0.34,9.729
2020-01-03 13:00:00-03:00,0.442,0.066,0.436,10.479
2020-01-03 14:00:00-03:00,0.393,0.061,0.384,10.909
2020-01-03 15:00:00-03:00,0.362,0.073,0.338,11.434
2020-01-03 16:00:00-03:00,0.258,0.038,0.257,11.532
2020-01-03 17:00:00-03:00,0.178,0.021,0.185,11.304
2020-01-03 18:00:00-03:00,0.083,0.007,0.098,10.852
2020-01-03 19:00:00-03:00,0.054,0.006,0.068,10.618
2020-01-03 20:00:00-03:00,0.051000000000000004,0.015,0.054,10.402
2020-01-03 21:00:00-03:00,0.017,0.017,0.014,9.058
2020-01-03 22:00:00-03:00,0.0,0.0,0.0,7.58
2020-01-03 23:00:00-03:00,0.0,0.0,0.0,7.111
2020-01-04 00:00:00-03:00,0.0,0.0,0.0,7.336
2020-01-04 01:00:00-03:00,0.0,0.0,0.0,7.171
2020-01-04 02:00:00-03:00,0.0,0.0,0.0,6.632
2020-01-04 03:00:00-03:00,0.0,0.0,0.0,6.008
2020-01-04 04:00:00-03:00,0.0,0.0,0.0,5.467
2020-01-04 05:00:00-03:00,0.007,0.012,0.005,4.998
2020-01-04 06:00:00-03:00,0.109,0.079,0.051000000000000004,5.718
2020-01-04 07:00:00-03:00,0.396,0.327,0.114,7.021
2020-01-04 08:00:00-03:00,0.58,0.511,0.155,8.623
2020-01-04 09:00:00-03:00,0.675,0.607,0.19,10.182
2020-01-04 10:00:00-03:00,0.669,0.555,0.23900000000000002,11.464
2020-01-04 11:00:00-03:00,0.648,0.482,0.289,12.58
2020-01-04 12:00:00-03:00,0.618,0.392,0.34,13.269
2020-01-04 13:00:00-03:00,0.609,0.309,0.41400000000000003,13.68
2020-01-04 14:00:00-03:00,0.48,0.164,0.392,13.645
2020-01-04 15:00:00-03:00,0.406,0.135,0.333,13.731
2020-01-04 16:00:00-03:00,0.35100000000000003,0.116,0.28600000000000003,13.656
2020-01-04 17:00:00-03:00,0.219,0.048,0.20500000000000002,13.077
2020-01-04 18:00:00-03:00,0.138,0.027,0.138,12.313
2020-01-04 19:00:00-03:00,0.10300000000000001,0.028,0.099,11.682
2020-01-04 20:00:00-03:00,0.045,0.016,0.048,10.884
2020-01-04 21:00:00-03:00,0.003,0.004,0.008,9.605
2020-01-04 22:00:00-03:00,0.0,0.0,0.0,8.97
2020-01-04 23:00:00-03:00,0.0,0.0,0.0,8.757
2020-01-05 00:00:00-03:00,0.0,0.0,0.0,8.667
2020-01-05 01:00:00-03:00,0.0,0.0,0.0,8.523
2020-01-05 02:00:00-03:00,0.0,0.0,0.0,8.302
2020-01-05 03:00:00-03:00,0.0,0.0,0.0,8.052
