local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-12-31 21:00:00-03:00,0.10200000000000001,0.10400000000000001,0.021,11.028
2019-12-31 22:00:00-03:00,0.0,0.0,0.0,9.83
2019-12-31 23:00:00-03:00,0.0,0.0,0.0,9.814
2020-01-01 00:00:00-03:00,0.0,0.0,0.0,9.742
2020-01-01 01:00:00-03:00,0.0,0.0,0.0,9.126
2020-01-01 02:00:00-03:00,0.0,0.0,0.0,8.059
2020-01-01 03:00:00-03:00,0.0,0.0,0.0,6.818
2020-01-01 04:00:00-03:00,0.0,0.0,0.0,6.106
2020-01-01 05:00:00-03:00,0.03,0.041,0.005,5.817
2020-01-01 06:00:00-03:00,0.301,0.28400000000000003,0.052000000000000005,8.015
2020-01-01 07:00:00-03:00,0.463,0.429,0.098,10.566
2020-01-01 08:00:00-03:00,0.599,0.5730000000000001,0.134,13.071
2020-01-01 09:00:00-03:00,0.709,0.71,0.158,14.961
2020-01-01 10:00:00-03:00,0.765,0.779,0.181,16.602
2020-01-01 11:00:00-03:00,0.767,0.764,0.20700000000000002,18.031
2020-01-01 12:00:00-03:00,0.754,0.731,0.228,19.387
2020-01-01 13:00:00-03:00,0.765,0.778,0.20600000000000002,20.717
2020-01-01 14:00:00-03:00,0.778,0.81,0.20400000000000001,21.945
2020-01-01 15:00:00-03:00,0.672,0.601,0.251,22.651
2020-01-01 16:00:00-03:00,0.618,0.539,0.23600000000000002,23.217
2020-01-01 17:00:00-03:00,0.618,0.585,0.193,23.504
2020-01-01 18:00:00-03:00,0.593,0.588,0.151,23.047
2020-01-01 19:00:00-03:00,0.524,0.527,0.111,21.633
2020-01-01 20:00:00-03:00,0.333,0.318,0.073,19.12
2020-01-01 21:00:00-03:00,0.074,0.074,0.023,15.77
2020-01-01 22:00:00-03:00,0.0,0.0,0.0,13.587
2020-01-01 23:00:00-03:00,0.0,0.0,0.0,12.813
2020-01-02 00:00:00-03:00,0.0,0.0,0.0,12.91
2020-01-02 01:00:00-03:00,0.0,0.0,0.0,12.905
2020-01-02 02:00:00-03:00,0.0,0.0,0.0,13.005
2020-01-02 03:00:00-03:00,0.0,0.0,0.0,13.069
2020-01-02 04:00:00-03:00,0.0,0.0,0.0,13.058
2020-01-02 05:00:00-03:00,0.0,0.003,0.003,12.918
2020-01-02 06:00:00-03:00,0.022,0.009000000000000001,0.028,13.371
2020-01-02 07:00:00-03:00,0.1,0.035,0.091,14.684
2020-01-02 08:00:00-03:00,0.218,0.089,0.167,15.941
2020-01-02 09:00:00-03:00,0.185,0.037,0.182,16.088
2020-01-02 10:00:00-03:00,0.295,0.08,0.263,16.492
2020-01-02 11:00:00-03:00,0.51,0.274,0.333,17.648
2020-01-02 12:00:00-03:00,0.49,0.202,0.381,18.101
2020-01-02 13:00:00-03:00,0.47800000000000004,0.123,0.445,18.115
2020-01-02 14:00:00-03:00,0.503,0.187,0.41300000000000003,18.525
2020-01-02 15:00:00-03:00,0.516,0.264,0.355,18.974
2020-01-02 16:00:00-03:00,0.438,0.20600000000000002,0.313,18.842
2020-01-02 17:00:00-03:00,0.195,0.034,0.198,17.894
2020-01-02 18:00:00-03:00,0.076,0.007,0.093,16.645
2020-01-02 19:00:00-03:00,0.056,0.008,0.07,15.514
2020-01-02 20:00:00-03:00,0.062,0.024,0.06,14.424
2020-01-02 21:00:00-03:00,0.026000000000000002,0.024,0.018000000000000002,12.158
2020-01-02 22:00:00-03:00,0.0,0.0,0.0,10.393
2020-01-02 23:00:00-03:00,0.0,0.0,0.0,9.619
2020-01-03 00:00:00-03:00,0.0,0.0,0.0,8.888
2020-01-03 01:00:00-03:00,0.0,0.0,0.0,8.289
2020-01-03 02:00:00-03:00,0.0,0.0,0.0,8.017
2020-01-03 03:00:00-03:00,0.0,0.0,0.0,7.6129999999999995
2020-01-03 04:00:00-03:00,0.0,0.0,0.0,7.216
2020-01-03 05:00:00-03:00,0.0,0.001,0.001,6.914
2020-01-03 06:00:00-03:00,0.008,0.003,0.017,7.091
2020-01-03 07:00:00-03:00,0.029,0.004,0.041,7.312
2020-01-03 08:00:00-03:00,0.055,0.004,0.069,7.575
2020-01-03 09:00:00-03:00,0.091,0.006,0.106,7.961
2020-01-03 10:00:00-03:00,0.135,0.009000000000000001,0.15,8.38
2020-01-03 11:00:00-03:00,0.279,0.039,0.275,9.323
2020-01-03 12:00:00-03:00,0.399,0.084,0.368,10.441
2020-01-03 13:00:00-03:00,0.442,0.07,0.433,11.06
2020-01-03 14:00:00-03:00,0.384,0.057,0.378,11.478
2020-01-03 15:00:00-03:00,0.34400000000000003,0.063,0.328,11.871
2020-01-03 16:00:00-03:00,0.261,0.039,0.258,11.82
2020-01-03 17:00:00-03:00,0.181,0.022,0.188,11.341
2020-01-03 18:00:00-03:00,0.08700000000000001,0.007,0.10200000000000001,10.683
2020-01-03 19:00:00-03:00,0.091,0.017,0.097,10.511
2020-01-03 20:00:00-03:00,0.077,0.031,0.067,10.145
2020-01-03 21:00:00-03:00,0.02,0.019,0.015,8.496
2020-01-03 22:00:00-03:00,0.0,0.0,0.0,7.002
2020-01-03 23:00:00-03:00,0.0,0.0,0.0,7.005
2020-01-04 00:00:00-03:00,0.0,0.0,0.0,7.014
2020-01-04 01:00:00-03:00,0.0,0.0,0.0,6.646
2020-01-04 02:00:00-03:00,0.0,0.0,0.0,6.013
2020-01-04 03:00:00-03:00,0.0,0.0,0.0,5.343
2020-01-04 04:00:00-03:00,0.0,0.0,0.0,5.032
2020-01-04 05:00:00-03:00,0.002,0.006,0.003,4.801
2020-01-04 06:00:00-03:00,0.096,0.068,0.049,5.234
2020-01-04 07:00:00-03:00,0.379,0.305,0.114,6.396
2020-01-04 08:00:00-03:00,0.5760000000000001,0.503,0.156,8.042
2020-01-04 09:00:00-03:00,0.661,0.581,0.195,9.607
2020-01-04 10:00:00-03:00,0.64,0.501,0.251,10.807
2020-01-04 11:00:00-03:00,0.594,0.386,0.309,11.705
2020-01-04 12:00:00-03:00,0.5690000000000001,0.305,0.36,12.344
2020-01-04 13:00:00-03:00,0.601,0.28400000000000003,0.424,12.905
2020-01-04 14:00:00-03:00,0.47400000000000003,0.149,0.398,12.975999999999999
2020-01-04 15:00:00-03:00,0.38,0.106,0.329,12.988
2020-01-04 16:00:00-03:00,0.28300000000000003,0.062,0.262,12.575
2020-01-04 17:00:00-03:00,0.167,0.023,0.17200000000000001,11.802
2020-01-04 18:00:00-03:00,0.11,0.015,0.11900000000000001,11.207
2020-01-04 19:00:00-03:00,0.07100000000000001,0.013000000000000001,0.08,10.632
2020-01-04 20:00:00-03:00,0.031,0.008,0.039,9.89
2020-01-04 21:00:00-03:00,0.002,0.003,0.007,8.799
2020-01-04 22:00:00-03:00,0.0,0.0,0.0,8.252
2020-01-04 23:00:00-03:00,0.0,0.0,0.0,8.054
2020-01-05 00:00:00-03:00,0.0,0.0,0.0,7.908
2020-01-05 01:00:00-03:00,0.0,0.0,0.0,7.757
2020-01-05 02:00:00-03:00,0.0,0.0,0.0,7.534
2020-01-05 03:00:00-03:00,0.0,0.0,0.0,7.287
2020-01-05 04:00:00-03:00,0.0,0.0,0.0,7.035
2020-01-05 05:00:00-03:00,0.0,0.001,0.001,6.795
