local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-12-31 21:00:00-03:00,0.0,0.001,0.004,13.278
2020-12-31 22:00:00-03:00,0.0,0.0,0.0,12.495
2020-12-31 23:00:00-03:00,0.0,0.0,0.0,11.957
2021-01-01 00:00:00-03:00,0.0,0.0,0.0,11.4
2021-01-01 01:00:00-03:00,0.0,0.0,0.0,11.015
2021-01-01 02:00:00-03:00,0.0,0.0,0.0,10.532
2021-01-01 03:00:00-03:00,0.0,0.0,0.0,10.132
2021-01-01 04:00:00-03:00,0.0,0.0,0.0,9.992
2021-01-01 05:00:00-03:00,0.009000000000000001,0.015,0.006,10.14
2021-01-01 06:00:00-03:00,0.06,0.034,0.047,11.028
2021-01-01 07:00:00-03:00,0.07100000000000001,0.017,0.076,11.897
2021-01-01 08:00:00-03:00,0.079,0.009000000000000001,0.092,12.392
2021-01-01 09:00:00-03:00,0.09,0.007,0.107,12.911
2021-01-01 10:00:00-03:00,0.161,0.015,0.176,13.952
2021-01-01 11:00:00-03:00,0.17500000000000002,0.013000000000000001,0.194,14.837
2021-01-01 12:00:00-03:00,0.218,0.016,0.23900000000000002,15.732
2021-01-01 13:00:00-03:00,0.25,0.014,0.279,16.681
2021-01-01 14:00:00-03:00,0.253,0.019,0.278,17.936
2021-01-01 15:00:00-03:00,0.365,0.092,0.341,20.305
2021-01-01 16:00:00-03:00,0.23900000000000002,0.038,0.248,20.973
2021-01-01 17:00:00-03:00,0.226,0.048,0.222,20.833
2021-01-01 18:00:00-03:00,0.315,0.163,0.21,20.53
2021-01-01 19:00:00-03:00,0.457,0.405,0.139,19.56
2021-01-01 20:00:00-03:00,0.27,0.232,0.085,17.726
2021-01-01 21:00:00-03:00,0.085,0.09,0.018000000000000002,15.64
2021-01-01 22:00:00-03:00,0.0,0.0,0.0,14.083
2021-01-01 23:00:00-03:00,0.0,0.0,0.0,13.04
2021-01-02 00:00:00-03:00,0.0,0.0,0.0,12.152
2021-01-02 01:00:00-03:00,0.0,0.0,0.0,11.395
2021-01-02 02:00:00-03:00,0.0,0.0,0.0,10.64
2021-01-02 03:00:00-03:00,0.0,0.0,0.0,9.932
2021-01-02 04:00:00-03:00,0.0,0.0,0.0,9.354
2021-01-02 05:00:00-03:00,0.046,0.058,0.006,8.904
2021-01-02 06:00:00-03:00,0.386,0.383,0.05,9.106
2021-01-02 07:00:00-03:00,0.596,0.605,0.08700000000000001,10.051
2021-01-02 08:00:00-03:00,0.7010000000000001,0.72,0.11900000000000001,11.352
2021-01-02 09:00:00-03:00,0.756,0.774,0.15,12.76
2021-01-02 10:00:00-03:00,0.808,0.839,0.171,14.077
2021-01-02 11:00:00-03:00,0.836,0.876,0.186,15.304
2021-01-02 12:00:00-03:00,0.8320000000000001,0.869,0.194,16.334
2021-01-02 13:00:00-03:00,0.806,0.849,0.178,17.108
2021-01-02 14:00:00-03:00,0.799,0.8190000000000001,0.2,17.517
2021-01-02 15:00:00-03:00,0.759,0.739,0.217,17.547
2021-01-02 16:00:00-03:00,0.727,0.7030000000000001,0.203,17.204
2021-01-02 17:00:00-03:00,0.638,0.583,0.19,16.368
2021-01-02 18:00:00-03:00,0.524,0.454,0.164,15.593
2021-01-02 19:00:00-03:00,0.316,0.23700000000000002,0.127,14.702
2021-01-02 20:00:00-03:00,0.199,0.159,0.07200000000000001,13.538
2021-01-02 21:00:00-03:00,0.028,0.029,0.016,11.706
2021-01-02 22:00:00-03:00,0.0,0.0,0.0,10.236
2021-01-02 23:00:00-03:00,0.0,0.0,0.0,9.127
2021-01-03 00:00:00-03:00,0.0,0.0,0.0,8.351
2021-01-03 01:00:00-03:00,0.0,0.0,0.0,7.993
2021-01-03 02:00:00-03:00,0.0,0.0,0.0,7.74
2021-01-03 03:00:00-03:00,0.0,0.0,0.0,7.547
2021-01-03 04:00:00-03:00,0.0,0.0,0.0,7.325
2021-01-03 05:00:00-03:00,0.014,0.022,0.005,7.004
2021-01-03 06:00:00-03:00,0.243,0.214,0.058,7.28
2021-01-03 07:00:00-03:00,0.465,0.41300000000000003,0.11,8.264
2021-01-03 08:00:00-03:00,0.581,0.514,0.156,9.353
2021-01-03 09:00:00-03:00,0.59,0.47500000000000003,0.21,10.307
2021-01-03 10:00:00-03:00,0.425,0.202,0.281,10.783
2021-01-03 11:00:00-03:00,0.319,0.073,0.28800000000000003,10.957
2021-01-03 12:00:00-03:00,0.332,0.059000000000000004,0.317,11.353
