local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2016-12-31 21:00:00-03:00,0.013000000000000001,0.011,0.015,9.884
2016-12-31 22:00:00-03:00,0.0,0.0,0.0,8.626
2016-12-31 23:00:00-03:00,0.0,0.0,0.0,7.688
2017-01-01 00:00:00-03:00,0.0,0.0,0.0,7.085
2017-01-01 01:00:00-03:00,0.0,0.0,0.0,6.751
2017-01-01 02:00:00-03:00,0.0,0.0,0.0,6.589
2017-01-01 03:00:00-03:00,0.0,0.0,0.0,6.549
2017-01-01 04:00:00-03:00,0.0,0.0,0.0,6.425
2017-01-01 05:00:00-03:00,0.001,0.004,0.003,6.253
2017-01-01 06:00:00-03:00,0.061,0.036000000000000004,0.043000000000000003,6.907
2017-01-01 07:00:00-03:00,0.161,0.079,0.107,8.045
2017-01-01 08:00:00-03:00,0.227,0.091,0.167,9.327
2017-01-01 09:00:00-03:00,0.41100000000000003,0.229,0.23800000000000002,11.041
2017-01-01 10:00:00-03:00,0.558,0.375,0.278,12.83
2017-01-01 11:00:00-03:00,0.644,0.46900000000000003,0.303,14.477
2017-01-01 12:00:00-03:00,0.537,0.254,0.379,15.086
2017-01-01 13:00:00-03:00,0.417,0.07,0.41200000000000003,14.62
2017-01-01 14:00:00-03:00,0.292,0.028,0.307,14.018
2017-01-01 15:00:00-03:00,0.254,0.029,0.263,13.893
2017-01-01 16:00:00-03:00,0.186,0.018000000000000002,0.199,13.521
2017-01-01 17:00:00-03:00,0.126,0.011,0.14100000000000001,12.923
2017-01-01 18:00:00-03:00,0.105,0.012,0.117,12.536
2017-01-01 19:00:00-03:00,0.096,0.021,0.1,12.294
2017-01-01 20:00:00-03:00,0.059000000000000004,0.021,0.059000000000000004,11.666
2017-01-01 21:00:00-03:00,0.01,0.009000000000000001,0.013000000000000001,9.942
2017-01-01 22:00:00-03:00,0.0,0.0,0.0,8.753
2017-01-01 23:00:00-03:00,0.0,0.0,0.0,8.123
2017-01-02 00:00:00-03:00,0.0,0.0,0.0,7.881
2017-01-02 01:00:00-03:00,0.0,0.0,0.0,7.841
2017-01-02 02:00:00-03:00,0.0,0.0,0.0,7.445
